rowId,2,3,4,5,label
1,4.988260706,4.945444087,4.409964346,5.192761112,0
4,5.316269063,4.523350689,4.952096128,5.299684573,0
10,5.345064448,4.646395575,4.900003421,5.291806002,0
20,4.840673866,4.316251962,4.69377139,4.707666255,0
21,4.897140034,4.752677894,4.456178943,5.007051944,0
24,5.33675062,4.39942966,5.042257683,5.086400407,0
36,4.849154723,4.823931787,4.364734683,5.016056025,0
37,5.018015412,4.646404896,4.631912375,4.967096335,0
49,5.076529648,5.064057658,4.410671551,5.226526416,0
59,4.908441138,4.467486562,4.653695452,4.821342776,0
60,4.737216688,4.392198148,4.553223584,4.71385656,0
62,5.38278056,4.844334743,4.80913466,5.360462119,0
76,4.707140168,4.491262271,4.459505959,4.703164214,0
77,5.220208367,4.86475634,4.663579151,5.300247328,0
88,5.345990539,4.815789512,4.797195198,5.290117737,0
89,4.72288196,4.71069225,4.324535628,4.837662672,0
94,4.881834616,4.385295523,4.684208367,4.807836654,0
110,4.900167537,4.393645516,4.694472869,4.790954003,0
113,5.24068905,4.854615447,4.687040053,5.256352434,0
114,5.307114846,4.649179794,4.868385318,5.17137642,0
118,4.997475264,4.532919027,4.68746094,4.883808587,0
121,5.369946465,4.344450997,5.099876328,5.061076429,0
130,4.728364171,4.478769904,4.487241589,4.769569311,0
141,4.899422467,4.774225962,4.443875856,5.075708061,0
147,5.151991605,4.315426417,4.950203565,4.986792762,0
156,4.847722299,4.631126979,4.492767527,4.887185117,0
157,4.831015939,4.313056302,4.687558288,4.665459625,0
158,4.687754354,4.441039814,4.475797456,4.723423396,0
163,5.357532129,4.548006536,4.969160684,5.17250193,0
174,4.844561873,4.636129518,4.486603099,4.901816749,0
182,5.039614574,4.931044977,4.465366889,5.243409067,0
189,4.925413345,4.968962812,4.337033411,5.175315706,0
195,5.217688946,4.504251296,4.886265881,5.042505513,0
196,4.894980905,4.496674919,4.62305942,4.850043284,0
204,5.308117017,4.662985044,4.860732037,5.179817746,0
205,4.89596034,4.855355775,4.386457634,5.087525917,0
208,4.808058686,4.34505684,4.646803777,4.741431558,0
215,4.754185397,4.686100317,4.370535487,4.881557567,0
229,5.180567491,4.398015581,4.922089996,4.956403989,0
233,5.278844158,4.950779507,4.658265088,5.360462119,0
234,4.854044901,4.330720312,4.695830017,4.751561149,0
236,4.953419935,4.776429635,4.49071749,5.058825409,0
241,4.805568998,4.851366526,4.305664405,4.967096335,0
243,5.232627076,4.542984024,4.874337871,5.069517755,0
245,4.937158693,4.46904844,4.677296649,4.894500933,0
249,5.341382822,4.719901077,4.852317149,5.285615697,0
262,5.217843732,5.057533186,4.538793154,5.377344771,0
271,5.319676097,4.299966081,5.088566765,5.048133063,0
272,5.191002845,4.910092101,4.610198013,5.295745288,0
278,5.097647837,4.671308406,4.683532657,5.092590713,0
285,5.290460955,4.340693433,5.042168924,4.996922353,0
287,5.04021885,4.343867789,4.84299177,4.881557567,0
290,5.179435894,4.545175714,4.83030788,5.066141225,0
291,5.05702053,4.453297832,4.787912766,4.955278479,0
301,5.197949836,4.72497685,4.733140123,5.189384582,0
322,5.019909569,4.505889072,4.723680174,4.920387666,0
332,5.021364729,4.420184139,4.779380488,4.845541243,0
338,5.126746672,4.833052732,4.604795192,5.179817746,0
350,5.230426846,4.313801956,5.012325993,4.965970825,0
353,5.246837627,4.448625511,4.943297574,5.076270816,0
364,4.710561194,4.286819935,4.599730225,4.577669837,0
365,5.00345244,5.118904501,4.307940634,5.245660088,0
368,5.330497104,4.407345576,5.032777692,5.054323369,0
371,5.14466071,4.409979332,4.886151354,4.992420313,0
380,5.058811497,4.618730482,4.684362979,5.075145306,0
381,4.935358981,4.663763986,4.548923087,5.053760614,0
383,5.218440138,4.38706512,4.958569779,5.063890205,0
388,5.071709429,4.589157314,4.714054161,4.985104497,0
416,5.303984152,4.710571081,4.828240664,5.21583407,0
419,4.719945404,4.32300013,4.583974143,4.61481167,0
425,4.618010722,4.545997265,4.339321092,4.846666753,0
426,5.031779969,4.612862452,4.665239796,5.048133063,0
430,5.020879384,4.893053908,4.473733103,5.136485607,0
433,5.026814584,4.599400735,4.669666273,5.072894286,0
439,4.855838491,4.324648558,4.701304418,4.738617783,0
444,4.6854212,4.49848313,4.434705089,4.658706565,0
445,4.694404891,4.323669887,4.560768065,4.610872385,0
448,4.81931694,4.879234011,4.299491388,4.931642767,0
453,5.162022067,4.745325213,4.690490185,5.12241673,0
455,4.843653272,4.864736368,4.332019982,4.958655009,0
457,4.864398926,4.933324547,4.304702377,5.043631023,0
484,5.331071647,4.335769454,5.075868559,5.008740209,0
488,4.803350403,4.378627247,4.620642896,4.738055028,0
493,4.935911662,4.896360084,4.395342083,5.130295301,0
494,4.611832412,4.365622243,4.457470237,4.491005558,0
495,4.657775777,4.298951459,4.544482294,4.521394331,0
500,4.666014398,4.324741765,4.534552784,4.644074933,0
501,4.839148746,4.382121168,4.649509482,4.739180538,0
504,4.832479844,4.749797805,4.399470789,4.96090603,0
505,5.049735109,4.904940431,4.491427558,5.192198357,0
509,4.791520229,4.633728779,4.440282565,4.868051445,0
515,4.557233292,4.485522067,4.3236824,4.593989733,0
519,5.151908528,4.976824135,4.533885663,5.26704478,0
529,5.098716471,4.490137132,4.798996138,4.971598376,0
530,4.791169556,4.504147437,4.52675348,4.790954003,0
531,4.920975281,4.858618011,4.407018133,5.079084591,0
546,5.032599371,4.920677724,4.465959568,5.174190196,0
550,4.732609846,4.521201608,4.462497982,4.744245333,0
552,5.134435235,5.066957719,4.460138722,5.259728964,0
558,4.952501714,4.306482564,4.794432228,4.833160632,0
560,5.376739546,4.357767577,5.097084727,5.109473364,0
561,5.373082406,4.396110169,5.071668273,5.150554483,0
564,5.237827701,4.767231461,4.739484931,5.2192106,0
569,5.071254692,4.869263552,4.533550671,5.152242748,0
578,4.812564086,4.289229995,4.687211844,4.739180538,0
583,5.1146524,4.737683592,4.655550793,5.111161629,0
584,4.97493427,5.067148127,4.316495817,5.203453458,0
587,4.836818216,4.65690397,4.465770598,4.892249913,0
592,4.910611636,4.857129366,4.398608972,5.054323369,0
605,5.384989535,4.854986942,4.804373191,5.379595791,0
609,5.149482677,4.462389484,4.85754818,5.004238169,0
610,5.370178207,4.483930894,5.017239211,5.193886623,0
611,4.55862374,4.418710141,4.371400167,4.603556569,0
614,4.9010123,4.794198835,4.431985067,4.988481027,0
615,4.927325866,4.702978726,4.516036595,4.992420313,0
618,5.146465668,4.688008392,4.713776433,5.139862137,0
623,5.333140703,4.782184486,4.807554185,5.278862636,0
624,5.078617068,5.088649592,4.396312701,5.355397323,0
634,4.920322033,4.977246228,4.326760319,5.110598874,0
639,4.719057791,4.557893109,4.425273772,4.785889207,0
643,4.503293542,4.429077394,4.311579736,4.60805861,0
655,4.589387614,4.432107945,4.391038722,4.551220349,0
666,4.936970676,4.842667674,4.432108184,5.067266735,0
674,5.081067404,5.021057392,4.443005449,5.241158047,0
692,5.053488443,4.898337399,4.499052208,5.21470856,0
700,4.871249723,4.316478321,4.719737574,4.750998394,0
710,5.354118099,4.766923879,4.833677844,5.303623858,0
714,4.740942039,4.755460781,4.310760867,4.896189198,0
718,5.143641923,4.502873168,4.827653712,5.050384083,0
722,4.736414776,4.336616304,4.589522987,4.704852479,0
748,5.170843977,4.756356897,4.690876715,5.222024375,0
754,4.45325404,4.291580137,4.360027614,4.437543828,0
758,5.109535728,4.70956578,4.669165217,5.094841733,0
763,4.776776237,4.747916361,4.349393762,4.883245832,0
765,5.293260215,4.75730228,4.790798852,5.236656007,0
778,4.812933123,4.621669158,4.467794866,4.913634605,0
784,4.974110496,4.792842011,4.498241928,5.049821328,0
785,5.035359279,4.306274846,4.862601694,4.76506727,0
793,5.13584842,4.885935576,4.578617132,5.244534577,0
794,4.814023619,4.830340416,4.327885549,4.911383585,0
797,5.199491571,4.606758742,4.808267117,5.045319288,0
801,5.176942707,4.900927215,4.604108028,5.192761112,0
807,4.43667011,4.331477949,4.316112151,4.434730053,0
808,4.718683507,4.500444466,4.463829361,4.71160554,0
822,4.894188612,4.336023775,4.726594892,4.767318291,0
830,4.577100953,4.369110838,4.422923101,4.583297387,0
838,5.11148935,4.365614254,4.887056119,4.978914191,0
851,5.024788379,5.022785712,4.391525463,5.261417229,0
861,5.079652471,4.490913411,4.782844937,4.943460623,0
862,4.839042932,4.410728981,4.63069266,4.744245333,0
863,5.281316357,4.645511443,4.85012109,5.216396825,0
864,5.027725809,5.097734586,4.344308753,5.191072847,0
867,4.829925443,4.342862487,4.667183896,4.720609621,0
871,5.134622377,4.34833106,4.916223339,4.911383585,0
872,5.189583538,4.609838559,4.798306112,5.137048362,0
890,4.64869764,4.659870607,4.289530383,4.750435639,0
892,5.333000784,4.5570649,4.944711985,5.205141724,0
893,4.953620194,4.891456078,4.41463992,5.077396326,0
908,5.112761741,4.791345377,4.619615014,5.130858056,0
910,5.056452108,5.151304496,4.334731414,5.313190694,0
911,5.258942392,4.384540549,4.991593703,5.107222344,0
919,5.126372388,4.513773031,4.806795442,5.009865719,0
924,4.975779907,4.737378673,4.536136123,5.059388164,0
933,5.313054418,4.453671991,4.991642377,5.110598874,0
934,4.793059341,4.756836246,4.358427096,4.949650928,0
936,4.720201631,4.449324562,4.499664929,4.682342277,0
940,4.884168644,4.383804215,4.687174622,4.81515247,0
941,4.886769393,4.769013041,4.43593912,4.983978987,0
942,5.345801647,4.605593657,4.925319663,5.153931014,0
950,5.27372049,4.662801294,4.833411568,5.248473863,0
951,5.359857412,4.425422358,5.044281951,5.174190196,0
956,5.143253647,5.233359719,4.358822215,5.382972321,0
959,5.202607398,4.558385773,4.840801437,5.059950919,0
961,5.062525479,4.766816025,4.592383304,5.124104996,0
964,5.232030671,4.46675156,4.920609731,5.106096834,0
965,4.825733112,4.44053916,4.599483992,4.777447882,0
977,4.727640089,4.555596228,4.434705089,4.76394176,0
982,5.016193838,4.288650782,4.858069279,4.830346857,0
987,5.126130152,4.773609465,4.642320036,5.112849895,0
990,5.012907484,4.790619696,4.533848441,5.038566227,0
999,5.080218269,4.734563829,4.62831622,5.103283059,0
1003,5.211570976,4.979375337,4.583464497,5.375656505,0
1005,5.188869076,4.798177432,4.679478393,5.225963661,0
1012,5.281549847,4.420527673,4.987327564,5.059950919,0
1014,4.941300303,4.34601687,4.759879366,4.781387167,0
1023,4.671579687,4.549073088,4.387396757,4.725674416,0
1025,4.645727854,4.304188346,4.530083359,4.627755037,0
1029,5.083425919,4.616007514,4.706790272,4.987918272,0
1039,5.03157009,4.551591001,4.704302168,4.959780519,0
1043,5.188205334,4.506846438,4.861121429,5.135922852,0
1044,5.114821178,4.900446534,4.551147778,5.200076928,0
1048,4.839297411,4.314872502,4.693487935,4.724548906,0
1051,5.358255336,4.841161719,4.791440205,5.312627939,0
1055,5.268879283,4.578758104,4.881183735,5.250724883,0
1065,5.021422446,4.863328946,4.493735282,5.094278978,0
1067,4.806444367,4.818926584,4.328607071,4.959780519,0
1078,4.80921302,4.553905192,4.509729008,4.822468286,0
1080,5.090198011,4.306015198,4.906955223,4.876492771,0
1081,4.891530146,4.579513079,4.565775767,4.947962663,0
