rowId,11,12,19,27,4,43,44,51,52,60,label
190,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,1
434,14.0,16.0,15.0,16.0,15.0,15.0,16.0,16.0,16.0,15.0,1
816,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
907,14.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,14.0,1
1109,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,15.0,1
1225,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
1278,14.0,16.0,15.0,16.0,16.0,14.0,14.0,14.0,16.0,16.0,4
1323,16.0,16.0,15.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,1
1591,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,1
1646,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1704,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,15.0,16.0,1
1854,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,1
1861,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
1898,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
2256,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,1
2317,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,1
2351,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,1
2564,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
2703,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2864,16.0,16.0,16.0,16.0,14.0,16.0,15.0,16.0,16.0,16.0,1
3225,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,1
3253,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,6
3699,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,1
3709,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,1
3710,16.0,16.0,16.0,16.0,14.0,14.0,16.0,16.0,16.0,14.0,1
3723,15.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,1
3741,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
3743,16.0,16.0,16.0,16.0,14.0,16.0,15.0,16.0,16.0,16.0,1
