rowId,1,17,19,21,23,29,label
102,3.0,3.007280769,3.046283582,2.983989881,3.108835088,3.054938026,0
114,3.0,2.996470763,3.048152287,2.985437294,3.109195308,3.054938026,0
138,3.0,2.989505657,3.043336037,2.988583005,3.110768898,3.055036456,0
143,3.0,2.989304353,3.036207988,2.978219528,3.105687908,3.054465561,1
145,3.0,3.076891571,3.075797559,2.990879567,3.103659304,3.044701283,1
149,3.0,3.104168215,3.128699245,3.025270098,3.078424987,3.076002092,1
154,3.0,3.169249685,3.145922153,3.028357912,3.087051294,3.077557289,0
168,3.0,3.007280769,3.046283582,2.983989881,3.108835088,3.054938026,0
224,3.0,3.007280769,3.046283582,2.983989881,3.108835088,3.054938026,0
230,3.0,3.007280769,3.046283582,2.983989881,3.108835088,3.054938026,0
246,3.0,3.007280769,3.046283582,2.983989881,3.108835088,3.054938026,0
248,3.0,3.007280769,3.046283582,2.983989881,3.108835088,3.054938026,0
284,3.0,3.089754874,3.0734087,2.978586206,3.086539403,3.030330472,1
321,3.0,3.007280769,3.07298487,2.999274562,3.0750503,3.058835862,1
334,3.0,3.022841541,3.078205684,2.996785011,3.148629853,3.085392334,1
