rowId,1,17,25,27,31,label
22,3.0,3.012917271,2.988469622,3.086337141,3.007094904,1
114,3.0,2.996470763,3.140034683,3.12642621,3.007386974,0
138,3.0,2.989505657,3.139012056,3.125644428,3.007679045,0
143,3.0,2.989304353,3.13822542,3.125553523,3.007153318,1
145,3.0,3.076891571,3.129395433,3.115772154,2.999442653,1
154,3.0,3.169249685,3.123043349,3.157770226,3.029759587,0
155,3.0,2.991418041,3.110929157,3.137552972,3.064944365,1
168,3.0,3.007280769,3.139995351,3.12642621,3.007386974,0
284,3.0,3.089754874,3.110398177,3.099609259,2.988928109,1
334,3.0,3.022841541,3.126956862,3.155515784,3.048257395,1
