rowId,1,2,label
308,1.137959989,2.122568259,0
698,1.793390107,1.851400778,0
699,1.793398626,1.851410059,0
700,1.793398626,1.851410059,0
701,1.793398626,1.851410059,0
702,1.793398626,1.851410059,0
941,2.03667493,1.565323889,1
958,2.066628687,1.572481612,1
990,1.853680988,1.510456523,1
1022,1.658707077,1.499918313,1
1077,1.881539004,1.718798456,1
1081,1.851568209,1.568307627,1
1088,1.873769429,1.552006117,1
1090,1.873769429,1.546836779,1
1233,2.360339076,1.570493227,1
1255,2.344459155,1.65736965,1
1285,2.360679847,1.605680916,1
1287,2.366319604,1.620789859,1
