rowId,1,label
1456,2.853300185,0
1518,2.7714395,0
1644,2.634152292,1
1664,2.525239328,1
1667,2.526559579,1
1670,2.802817743,1
1684,2.825376026,1
1691,2.771692405,1
1697,2.482454633,1
1704,2.886926283,1
1710,2.579569357,1
1711,2.869986781,1
1712,2.637524075,1
1713,2.810037971,1
1714,2.880380755,1
1719,2.492623993,1
1723,2.46436377,1
1737,2.677471088,1
1743,2.920580673,1
1748,2.878358371,1
1756,2.560101661,1
1760,2.548752649,1
1764,2.591171274,1
1767,2.749864546,1
1769,2.938952732,1
1770,2.943447586,1
1771,2.895073258,1
1774,2.633506741,1
1776,2.63578203,1
1779,2.466049233,1
1782,2.544257796,1
1787,2.94288605,1
1790,2.901590496,1
1793,2.45318279,1
1796,2.445963419,1
1798,2.882852367,1
1799,2.766888064,1
1801,2.856951449,1
1807,2.860519555,1
1808,2.932041992,1
1810,2.827651315,1
1811,2.849450882,1
1813,2.927181926,1
1815,2.865547653,1
1822,2.894595739,1
1828,2.848832765,1
1832,2.912827201,1
1834,2.626764032,1
1835,2.675392121,1
1839,2.796159907,1
1846,2.760314245,1
1847,2.882094509,1
1848,2.822792107,1
1851,2.892376175,1
1855,2.834449748,1
1861,2.720817317,1
1862,2.759584678,1
1864,2.923726984,1
1869,2.817201617,1
1873,2.937689064,1
1874,2.612521613,1
1881,2.708934204,1
1882,2.939515125,1
1884,2.86846935,1
1886,2.773405302,1
1888,2.897601453,1
1890,2.680870304,1
1918,2.568389235,1
1921,2.728373609,1
1930,2.843776376,1
1941,2.930356529,1
1947,2.926929021,1
1954,2.941537509,1
1955,2.783631243,1
1961,2.871812842,1
1969,2.8220051,1
1974,2.847232175,1
1981,2.943925105,1
1983,2.928137822,1
1989,2.854423255,1
1990,2.802480822,1
1992,2.597773385,1
1995,2.664885841,1
1996,2.852990697,1
2001,2.832062152,1
2006,2.89392104,1
2010,2.935020271,1
2012,2.710591376,1
2014,2.671992905,1
2024,2.752223851,1
2025,2.720030311,1
2038,2.812229244,1
2045,2.57864261,1
2057,2.789221733,1
2059,2.738009724,1
2061,2.820488526,1
2062,2.83498385,1
2063,2.56187114,1
2066,2.517991666,1
2067,2.666093785,1
2070,2.571703578,1
2080,2.823718854,1
2084,2.937548466,1
2087,2.793996925,1
2093,2.838130162,1
2098,2.659913468,1
2106,2.932941305,1
2113,2.874874281,1
2117,2.481780791,1
2118,2.693904779,1
2123,2.511558445,1
2126,2.794025216,1
2129,2.722278166,1
2133,2.637467493,1
2135,2.793266501,1
2140,2.905551248,1
2160,2.788379002,1
2164,2.813268298,1
2165,2.871335323,1
2167,2.721294836,1
2170,2.713906577,1
2183,2.601705846,1
2188,2.511248957,1
2195,2.887010299,1
2205,2.696124343,1
2212,2.848720458,1
2215,2.665053873,1
2217,2.721266545,1
2219,2.792058557,1
2226,2.658424329,1
2230,2.556618428,1
