rowId,12,16,26,6,label
66,3.963053948,3.931281621,3.818472266,3.913227413,1
119,3.963053948,3.787904466,3.887940836,3.913227413,1
147,3.945679726,3.921330492,3.859967436,3.913227413,1
197,3.93283791,3.932123017,3.815062766,3.913227413,1
231,3.918260278,3.907447454,3.795787465,3.89134592,1
302,3.938945407,3.957915048,3.823102213,3.913227413,1
304,3.860303345,3.785784795,3.772540872,3.843705972,1
333,3.917376298,3.965568517,3.84028532,3.913227413,1
334,3.936422046,3.960714308,3.849835795,3.913227413,1
341,3.929109122,3.901816572,3.824187054,3.892563814,1
