rowId,0,2,label
17,2.130089915,2.683585224,0
31,2.370999938,2.443238874,0
43,2.186675717,2.214818195,0
49,2.422534315,2.342845143,0
63,2.478465824,2.034285812,0
79,2.245523403,2.464097197,0
140,2.583012015,2.731682336,0
141,2.456585699,2.647993825,0
145,2.030169506,2.392543172,0
158,2.643622071,2.523934366,0
159,2.324636587,2.170874186,0
174,2.508718086,2.254168268,0
192,2.360235761,2.645209621,0
225,2.324495879,2.684188468,0
235,2.567358228,2.180618897,0
294,2.729243009,2.586370125,0
312,2.406810174,2.427531327,0
320,2.030169506,2.392543172,0
329,2.44501245,2.349596836,0
330,2.220547697,2.260131103,0
331,2.565775261,2.654165475,0
338,2.186580739,2.189365936,0
351,2.030169506,2.392543172,0
353,2.160050208,2.150201476,0
362,2.461334601,2.160131801,0
382,2.150657936,2.671265124,0
392,2.15253639,2.064703233,0
431,2.30778678,2.140062336,0
437,2.037908457,2.066095335,0
456,2.551211962,2.290362911,0
457,2.073314157,2.671845166,0
466,2.250975845,2.125538075,0
479,2.584806044,2.125352462,0
501,2.3046912,2.142243295,0
514,2.556347811,2.403679985,0
517,2.467244345,2.171871859,0
522,2.033353029,2.609432609,0
523,2.597364251,2.269086957,0
571,2.639506356,2.671450738,0
592,2.183808787,2.710011953,0
600,2.254001071,2.0354923,0
619,2.047768584,2.041246321,0
631,2.515577611,2.656346435,0
635,2.514627831,2.327532025,0
641,2.178880482,2.111037017,0
671,2.030158953,2.392543172,0
672,2.662265907,2.407253046,0
678,2.715348075,2.073055843,0
694,2.107924856,2.185978489,0
703,2.30873656,2.207857686,0
710,2.692096045,2.379016584,0
716,2.030169506,2.392543172,0
745,2.113841636,2.352381039,0
910,2.041946782,2.071269313,1
1093,2.109240478,2.049993359,1
