rowId,12,13,20,27,28,35,43,44,51,52,label
91,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
139,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
190,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
425,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
434,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,1
653,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
783,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
799,16.0,14.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1054,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1068,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1298,16.0,16.0,14.0,16.0,16.0,16.0,15.0,14.0,14.0,16.0,8
1531,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1646,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1747,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1748,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1793,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1984,16.0,14.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,1
2081,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2352,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2703,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3314,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3387,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3401,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3406,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3409,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3469,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
3607,15.0,14.0,16.0,16.0,14.0,16.0,16.0,15.0,16.0,16.0,8
3709,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3747,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
