rowId,10,12,16,18,24,8,label
8,3.797728931,3.874816686,3.972623301,3.775995776,3.786454542,3.962699854,1
36,3.891234415,3.963053948,3.879681379,3.930035553,3.861880133,3.962699854,1
46,3.910790885,3.909597276,3.858241955,3.872504163,3.805591862,3.959505001,1
58,3.838119609,3.894151737,3.852740518,3.970864797,3.899878173,3.962699854,1
303,3.834481608,3.917617384,3.926670122,3.9467377,3.906482018,3.881408586,1
304,3.783727066,3.860303345,3.785784795,3.975511378,3.913690927,3.93568165,1
321,3.774960372,3.867568052,3.897512506,3.931201191,3.859079549,3.822106585,1
341,3.888767673,3.929109122,3.901816572,3.919944008,3.942889603,3.858591022,1
347,3.867649524,3.869368156,3.954306752,3.940414516,3.94919956,3.856007529,1
348,3.825306749,3.844038115,3.916508645,3.923648499,3.940002582,3.875610518,1
