rowId,11,12,18,19,20,26,27,35,43,51,label
190,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1068,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1098,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1104,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
1174,16.0,16.0,15.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,1
1360,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,1
1478,16.0,16.0,14.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,1
1591,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,1
1602,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2008,16.0,16.0,15.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,1
2079,15.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,1
2483,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2484,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
2566,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
2704,16.0,15.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,1
2945,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2965,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3305,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3671,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3741,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3747,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3814,16.0,16.0,14.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,8
