rowId,0,3,label
13,1.292753019,1.169665601,0
95,1.620631261,1.277375542,0
107,1.193694448,1.692175423,0
151,1.228343841,0.985040387,0
195,1.193694448,1.692175423,0
200,1.112329932,0.939490934,0
220,1.064348437,0.889039084,0
303,1.172834457,1.007791316,0
345,1.193694448,1.692175423,0
386,0.96965182,0.918548657,0
388,1.054991342,1.009028814,0
463,1.162949707,0.929638544,0
492,1.199780077,1.096415226,0
656,1.368594737,1.185657886,0
762,1.355966177,1.617735146,1
768,1.228941851,1.503885311,1
769,1.532910253,1.165381954,1
777,1.206674779,1.447245969,1
823,1.151270926,1.338298531,1
829,1.056574309,1.295842823,1
830,1.339925442,0.930257293,1
836,1.53234742,0.927163548,1
838,1.03093024,1.274900545,1
848,0.82384295,1.617735146,1
865,1.573061337,1.09151283,1
874,0.862819121,1.561714554,1
890,1.262184163,1.509406457,1
891,1.653922821,1.409692658,1
902,0.828802914,1.255814515,1
945,1.224896491,1.434918583,1
951,1.251666225,1.649719715,1
952,1.395540357,1.015168709,1
960,1.055905945,1.188132882,1
970,1.02783466,1.675564389,1
987,1.65167149,1.236157332,1
1012,1.049714784,1.394319123,1
1013,1.66866904,1.490939176,1
1019,1.559957886,0.922261151,1
1028,0.888357659,0.836064641,1
1048,1.549439949,1.168428103,1
1073,1.247163563,1.521115093,1
1074,1.699804246,1.51678385,1
1085,0.909991544,1.658953356,1
1109,1.703701863,1.287227931,1
1128,1.080494703,1.300126471,1
1134,1.24719874,1.449102217,1
1135,1.271013602,0.870571803,1
1141,1.674772258,1.09151283,1
1143,0.9813306,1.207218912,1
1153,0.876151223,1.636821176,1
1189,0.970073945,1.21150256,1
1195,1.153557434,1.438012329,1
1202,1.599968262,1.069951803,1
1204,0.872211393,1.069951803,1
1214,0.804003094,1.561095805,1
1231,1.57357844,0.874236701,1
1250,0.990335925,1.189370381,1
1256,1.08577126,1.413405153,1
1263,1.538450638,0.999176425,1
1265,0.951711525,1.122259901,1
1292,1.577286101,0.935778439,1
1311,1.453863905,1.635583678,1
1317,1.401837049,1.669424494,1
1318,1.674068717,1.2183088,1
1326,1.392128184,1.599886614,1
1329,0.803651324,1.3167851,1
