rowId,0,21,label
13,3.347936583,3.288969433,0
16,3.347936583,3.212295146,1
26,3.347936583,3.197299948,1
38,3.347936583,3.212661824,1
39,3.347936583,3.299931174,0
58,3.347936583,3.259152727,1
85,3.347936583,3.269458307,0
92,3.347936583,3.210538952,1
99,3.347936583,3.203128197,1
117,3.347936583,3.227309643,1
131,3.347936583,3.219339222,1
137,3.347936583,3.36996666,1
140,3.347936583,3.210152975,0
205,3.347936583,3.211040721,1
236,3.347936583,3.171728986,0
256,3.347936583,3.179062545,1
266,3.347936583,3.348043179,1
271,3.347936583,3.342118436,1
273,3.347936583,3.257203544,1
274,3.347936583,3.271291697,1
282,3.347936583,3.348506351,1
285,3.347936583,3.379403792,1
286,3.347936583,3.266061711,1
296,3.347936583,3.352501211,1
304,3.347936583,3.182266153,1
323,3.347936583,3.334881371,1
