rowId,11,12,19,20,28,44,51,52,59,60,label
190,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,1
364,16.0,16.0,16.0,16.0,14.0,15.0,16.0,16.0,14.0,15.0,9
388,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,14.0,16.0,1
434,14.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,1
686,16.0,16.0,16.0,16.0,14.0,14.0,16.0,16.0,15.0,16.0,1
816,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
818,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1118,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
1225,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1323,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
1591,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
1607,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
1646,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
1861,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,1
2256,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2277,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
2317,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2351,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
2484,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,14.0,1
2625,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,1
2847,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,1
2864,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
3543,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,1
3722,15.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,1
3723,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3743,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,14.0,16.0,1
