rowId,11,12,20,28,3,35,4,43,51,52,label
434,14.0,16.0,16.0,16.0,14.0,16.0,15.0,15.0,16.0,16.0,1
816,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
839,15.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0,16.0,16.0,1
1109,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,1
1137,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
1225,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,1
1298,16.0,16.0,14.0,16.0,15.0,16.0,16.0,15.0,14.0,16.0,8
1323,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
1591,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
1704,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,1
1751,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,15.0,1
1781,16.0,16.0,16.0,15.0,16.0,14.0,16.0,16.0,16.0,16.0,2
1854,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
1860,14.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,15.0,1
1861,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1898,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,1
2256,16.0,16.0,16.0,16.0,15.0,16.0,14.0,16.0,16.0,16.0,1
2317,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
2351,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
2506,14.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,15.0,16.0,1
2564,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2703,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2864,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
2965,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,15.0,1
3225,16.0,16.0,16.0,16.0,15.0,16.0,14.0,16.0,16.0,16.0,1
3607,15.0,15.0,16.0,14.0,15.0,16.0,15.0,16.0,16.0,16.0,8
3710,16.0,16.0,16.0,16.0,14.0,16.0,14.0,14.0,16.0,16.0,1
3723,15.0,16.0,16.0,16.0,15.0,16.0,14.0,16.0,16.0,16.0,1
3741,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3743,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
