rowId,0,1,17,19,27,29,31,label
16,3.347936583,3.0,3.231130427,3.212559782,3.374378466,3.357689682,3.31756601,1
22,3.347936583,3.0,3.012917271,2.944275416,3.086337141,3.030310786,3.007094904,1
38,3.347936583,3.0,3.263379271,3.324450892,3.367906036,3.356134485,3.216782163,1
87,3.347936583,3.0,3.446485071,3.238933564,3.393195785,3.21600923,3.292506348,0
114,3.347936583,3.0,2.996470763,3.048152287,3.12642621,3.054938026,3.007386974,0
131,3.347936583,3.0,3.007280769,3.187245574,3.228985139,3.163290007,3.007386974,1
137,3.347936583,3.0,3.409888067,3.01416883,3.225312581,3.120551607,3.072285074,1
138,3.347936583,3.0,2.989505657,3.043336037,3.125644428,3.055036456,3.007679045,0
141,3.347936583,3.0,2.953754128,3.080806459,3.09648213,3.092498996,2.940989579,1
143,3.347936583,3.0,2.989304353,3.036207988,3.125553523,3.054465561,3.007153318,1
145,3.347936583,3.0,3.076891571,3.075797559,3.115772154,3.044701283,2.999442653,1
147,3.347936583,3.0,3.192258692,3.035861218,3.149170621,2.991096188,3.060018107,1
149,3.347936583,3.0,3.104168215,3.128699245,3.20736795,3.076002092,3.184401263,1
151,3.347936583,3.0,3.208584418,3.238933564,3.311290453,3.317412038,3.331916415,1
152,3.347936583,3.0,3.198458844,3.191580199,3.111190546,3.04944562,3.007386974,0
154,3.347936583,3.0,3.169249685,3.145922153,3.157770226,3.077557289,3.029759587,0
155,3.347936583,3.0,2.991418041,2.989336247,3.137552972,2.956015659,3.064944365,1
156,3.347936583,3.0,2.949848838,3.114982566,3.154952173,3.068974174,2.971287041,0
160,3.347936583,3.0,3.061230147,3.038134488,3.10591806,3.024404973,2.960694612,0
177,3.347936583,3.0,3.091163999,3.206818812,3.226476164,3.465057361,3.007386974,1
231,3.347936583,3.0,3.150910922,3.032682493,3.205622575,3.071041209,3.144874368,1
233,3.347936583,3.0,3.121862806,2.95647016,3.277401099,3.188015677,3.183525051,1
256,3.347936583,3.0,3.191393086,3.046283582,3.163133616,3.142580289,2.988636038,1
257,3.347936583,3.0,3.129391562,3.145440528,3.255947538,3.225025438,3.152604504,1
260,3.347936583,3.0,3.401131358,3.331078051,3.252020446,3.131969512,3.295232341,1
272,3.347936583,3.0,3.286227235,3.468957644,3.448302346,3.20496536,3.393718566,1
276,3.347936583,3.0,3.246107418,3.000567741,3.140061948,3.048264457,2.9545806,1
284,3.347936583,3.0,3.089754874,3.0734087,3.099609259,3.030330472,2.988928109,1
286,3.347936583,3.0,3.066101695,3.349822894,3.386668811,3.372611703,3.272820786,1
287,3.347936583,3.0,3.046394068,3.092615903,3.239784644,3.23705361,3.145439037,1
289,3.347936583,3.0,3.082890419,3.097971572,3.172824081,3.033814901,3.222857232,1
318,3.347936583,3.0,3.396360462,3.127235105,3.277255651,3.088030264,3.177897823,1
319,3.347936583,3.0,3.064491266,3.046283582,3.289146015,3.2278996,3.204709909,1
321,3.347936583,3.0,3.007280769,3.07298487,3.155715775,3.058835862,3.08834896,1
322,3.347936583,3.0,2.943044774,2.984808973,3.185459864,3.103798785,3.02810452,1
323,3.347936583,3.0,3.099095363,3.104656527,3.238093812,2.995289315,3.132198501,1
329,3.347936583,3.0,3.06251849,3.022780284,3.16689708,3.072950755,3.114245891,1
330,3.347936583,3.0,3.414175835,3.032624698,3.274873942,3.187582584,3.359526828,1
331,3.347936583,3.0,3.164317745,3.12825615,3.235766646,2.985131317,3.139792338,1
333,3.347936583,3.0,3.050178576,3.155785832,3.244184442,3.215792684,3.128440525,1
334,3.347936583,3.0,3.022841541,3.078205684,3.155515784,3.085392334,3.048257395,1
335,3.347936583,3.0,3.074838273,3.115233011,3.285746171,3.222289078,3.203405327,1
341,3.347936583,3.0,3.122285544,3.147983508,3.258329247,3.214158742,3.165611384,1
347,3.347936583,3.0,3.01009902,3.162605641,3.215967555,3.215733626,3.006705476,1
348,3.347936583,3.0,3.04762202,3.073119725,3.172642271,3.099074134,3.015993323,1
