rowId,28,32,label
7,2.342846544,2.331570443,0
15,2.342846544,2.331570443,0
73,2.342846544,2.331570443,0
102,2.342846544,2.331570443,0
106,2.342846544,2.331570443,0
112,2.342846544,2.331570443,0
114,2.342846544,2.331570443,0
128,2.342846544,2.331570443,0
134,2.342846544,2.331570443,0
138,2.343298022,2.331417381,0
143,2.342533982,2.331417381,1
145,2.337741363,2.332048762,1
156,2.377523573,2.304267975,0
160,2.352640156,2.345059048,0
168,2.342846544,2.331570443,0
190,2.342846544,2.331570443,0
191,2.29749031,2.357131829,1
198,2.335848626,2.331857435,0
204,2.342846544,2.331570443,0
208,2.342846544,2.331570443,0
210,2.342846544,2.331570443,0
212,2.342846544,2.331570443,0
218,2.342846544,2.331570443,0
224,2.342846544,2.331570443,0
226,2.342846544,2.331570443,0
230,2.342846544,2.331570443,0
240,2.342846544,2.331570443,0
246,2.342846544,2.331570443,0
248,2.342846544,2.331570443,0
249,2.360784136,2.374600051,1
252,2.342846544,2.331570443,0
284,2.337984467,2.337118947,1
298,2.291117516,2.335282201,1
