rowId,1,27,29,33,label
86,3.0,3.020958323,3.099507227,2.985202727,1
138,3.0,3.125644428,3.055036456,2.969124568,0
141,3.0,3.09648213,3.092498996,2.986355742,1
146,3.0,3.12642621,3.11645691,3.169258137,0
156,3.0,3.154952173,3.068974174,3.011722079,0
198,3.0,3.104863563,3.022022961,2.976021308,0
276,3.0,3.140061948,3.048264457,3.113849345,1
288,3.0,3.073555909,2.974205563,3.165372049,1
289,3.0,3.172824081,3.033814901,3.027800238,1
321,3.0,3.155715775,3.058835862,3.019814539,1
334,3.0,3.155515784,3.085392334,3.028056463,1
344,3.0,3.151425063,3.071651476,3.001643871,1
