rowId,12,19,21,27,29,36,37,44,45,52,label
69,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
109,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
417,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
783,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
873,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1543,15.0,15.0,14.0,14.0,16.0,14.0,14.0,16.0,15.0,16.0,4
1793,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,16.0,1
2064,16.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,1
2124,15.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2352,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3294,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3314,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3387,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3401,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
3407,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3409,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3710,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
3722,16.0,14.0,15.0,16.0,14.0,16.0,14.0,16.0,14.0,16.0,1
3723,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,1
3782,16.0,16.0,16.0,15.0,16.0,16.0,15.0,14.0,14.0,16.0,1
