rowId,11,12,19,20,27,28,43,44,51,52,label
91,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
139,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
190,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
287,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
425,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
653,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
677,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
702,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
778,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
783,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
816,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
864,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1052,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1054,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1068,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1075,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1104,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1109,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1118,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
1137,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1152,16.0,16.0,16.0,15.0,16.0,15.0,15.0,16.0,16.0,16.0,1
1174,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1225,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1254,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1261,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1267,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1272,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1283,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1588,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1591,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1598,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
1602,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1607,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1638,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1646,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1747,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1748,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1792,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8
1793,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1854,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1861,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1898,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1917,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1927,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1998,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
2002,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2008,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2081,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2088,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
2256,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2265,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2277,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2317,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2333,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2347,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2348,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2351,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2352,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
