rowId,16,28,label
36,3.879681379,3.830017019,1
58,3.852740518,3.880790996,1
66,3.931281621,3.84917013,1
107,3.901039898,3.980220473,1
140,3.924210656,3.909720355,0
197,3.932123017,3.925886761,1
241,3.79193346,3.807582006,1
243,3.773924344,3.828141647,1
293,3.80657699,3.83394141,1
302,3.957915048,3.96589471,1
303,3.926670122,3.911595728,1
313,3.932948233,3.774155226,1
319,3.79518578,3.863930007,1
321,3.897512506,3.872994308,1
347,3.954306752,3.960511696,1
348,3.916508645,3.942469917,1
349,3.860588156,3.783809922,1
