rowId,10,14,20,22,label
12,3.824082251,3.908403143,3.858822902,3.774129958,1
16,3.916700418,3.915954904,3.786507468,3.785409134,1
46,3.910790885,3.932437045,3.923562434,3.855071713,1
48,3.911908905,3.903041852,3.895406969,3.82828988,1
54,3.835830331,3.922082094,3.947126443,3.892602717,1
107,3.867188119,3.807947867,3.921676657,3.854442331,1
141,3.875209467,3.932008142,3.982480655,3.953470519,1
321,3.774960372,3.880248706,3.931827055,3.86896779,1
332,3.841402682,3.794805045,3.828306117,3.782394729,1
347,3.867649524,3.922281228,3.96749283,3.942025715,1
348,3.825306749,3.912002867,3.946765685,3.88150573,1
