rowId,12,14,18,20,22,24,6,label
8,3.874816686,3.857440242,3.775995776,3.683412879,3.553018351,3.786454542,3.913227413,1
12,3.894505329,3.908403143,3.865414533,3.858822902,3.774129958,3.768717513,3.913207114,1
16,3.79144935,3.915954904,3.80101706,3.786507468,3.785409134,3.721159456,3.868794585,1
38,3.846786489,3.882806808,3.763333441,3.77584873,3.675648339,3.62479864,3.80574828,1
44,3.844938167,3.848555817,3.822238048,3.743593751,3.637289202,3.495608761,3.886088678,1
46,3.909597276,3.932437045,3.872504163,3.923562434,3.855071713,3.805591862,3.905128419,1
48,3.878079376,3.903041852,3.698472907,3.895406969,3.82828988,3.844903756,3.86380122,1
60,3.850418842,3.839809254,3.761928289,3.815368049,3.639011719,3.632370588,3.913227413,1
76,3.846448969,3.868561092,3.68149931,3.749890605,3.564512842,3.47477726,3.913227413,1
117,3.631047187,3.654109451,3.514845101,3.606801154,3.535909116,3.603880701,3.63410644,1
155,3.695449138,3.776729835,3.689387322,3.693497685,3.638167023,3.570446575,3.507262795,1
161,3.771005307,3.672858651,3.760555072,3.892963658,3.898813717,3.692756008,3.45694348,1
241,3.78389534,3.863414252,3.875713658,3.890848309,3.771877435,3.873462793,3.793569342,1
243,3.851190316,3.898829409,3.854460735,3.897768289,3.872180948,3.749701205,3.759813384,1
245,3.731145851,3.79673511,3.71951825,3.708190344,3.795644863,3.646321642,3.486964564,1
259,3.672015635,3.709560518,3.670577448,3.7001225,3.635798562,3.69182248,3.595377415,1
287,3.694468724,3.739308024,3.703854,3.773864565,3.728947002,3.65213026,3.61127093,1
318,3.627029097,3.659057156,3.767964055,3.616820367,3.540728852,3.462848849,3.560809528,1
321,3.867568052,3.880248706,3.931201191,3.931827055,3.86896779,3.859079549,3.700197479,1
331,3.764672797,3.809081397,3.943624011,3.851509368,3.806327783,3.823242453,3.680650283,1
332,3.754450775,3.794805045,3.794789682,3.828306117,3.782394729,3.689592386,3.694209501,1
342,3.715925326,3.746063251,3.676788858,3.870629504,3.705510828,3.602255671,3.659783702,1
344,3.691366758,3.726057976,3.648158888,3.710190908,3.643019884,3.648707325,3.625418797,1
348,3.844038115,3.912002867,3.923648499,3.946765685,3.88150573,3.940002582,3.815329045,1
349,3.787238391,3.860748925,3.715893597,3.902868085,3.925976491,3.889211753,3.825762336,1
350,3.652343065,3.686951188,3.818038559,3.787966895,3.575626392,3.8099829,3.667070767,1
