rowId,0,27,31,label
16,3.347936583,3.374378466,3.31756601,1
38,3.347936583,3.367906036,3.216782163,1
99,3.347936583,3.373833037,3.293557802,1
149,3.347936583,3.20736795,3.184401263,1
151,3.347936583,3.311290453,3.331916415,1
207,3.347936583,3.289473272,3.193027083,1
233,3.347936583,3.277401099,3.183525051,1
258,3.347936583,3.285818895,3.186659943,1
260,3.347936583,3.252020446,3.295232341,1
289,3.347936583,3.172824081,3.222857232,1
318,3.347936583,3.277255651,3.177897823,1
319,3.347936583,3.289146015,3.204709909,1
330,3.347936583,3.274873942,3.359526828,1
335,3.347936583,3.285746171,3.203405327,1
341,3.347936583,3.258329247,3.165611384,1
