rowId,1,19,21,27,label
84,3.0,3.01779065,3.118174708,3.005759021,1
114,3.0,3.048152287,2.985437294,3.12642621,0
115,3.0,3.138023504,2.983989881,3.084791757,1
121,3.0,3.046283582,3.129638219,3.124099044,1
138,3.0,3.043336037,2.988583005,3.125644428,0
143,3.0,3.036207988,2.978219528,3.125553523,1
145,3.0,3.075797559,2.990879567,3.115772154,1
147,3.0,3.035861218,3.109162151,3.149170621,1
154,3.0,3.145922153,3.028357912,3.157770226,0
155,3.0,2.989336247,3.048640992,3.137552972,1
156,3.0,3.114982566,2.992249784,3.154952173,0
168,3.0,3.046283582,2.983989881,3.12642621,0
256,3.0,3.046283582,3.179062545,3.163133616,1
259,3.0,2.978162548,3.001532526,3.146352568,1
276,3.0,3.000567741,2.997074494,3.140061948,1
284,3.0,3.0734087,2.978586206,3.099609259,1
317,3.0,3.021894094,3.106132233,3.02570356,1
321,3.0,3.07298487,2.999274562,3.155715775,1
329,3.0,3.022780284,3.031059749,3.16689708,1
332,3.0,3.094137838,3.01492592,3.16338815,1
334,3.0,3.078205684,2.996785011,3.155515784,1
344,3.0,3.12105104,3.006144948,3.151425063,1
346,3.0,3.17377934,3.00628004,3.128662471,1
348,3.0,3.073119725,3.132147068,3.172642271,1
