rowId,1,19,21,23,29,31,label
102,3.0,3.046283582,2.983989881,3.108835088,3.054938026,3.007386974,0
114,3.0,3.048152287,2.985437294,3.109195308,3.054938026,3.007386974,0
138,3.0,3.043336037,2.988583005,3.110768898,3.055036456,3.007679045,0
143,3.0,3.036207988,2.978219528,3.105687908,3.054465561,3.007153318,1
145,3.0,3.075797559,2.990879567,3.103659304,3.044701283,2.999442653,1
154,3.0,3.145922153,3.028357912,3.087051294,3.077557289,3.029759587,0
156,3.0,3.114982566,2.992249784,3.065570842,3.068974174,2.971287041,0
168,3.0,3.046283582,2.983989881,3.108835088,3.054938026,3.007386974,0
230,3.0,3.046283582,2.983989881,3.108835088,3.054938026,3.007386974,0
246,3.0,3.046283582,2.983989881,3.108835088,3.054938026,3.007386974,0
248,3.0,3.046283582,2.983989881,3.108835088,3.054938026,3.007386974,0
256,3.0,3.046283582,3.179062545,3.168157536,3.142580289,2.988636038,1
284,3.0,3.0734087,2.978586206,3.086539403,3.030330472,2.988928109,1
321,3.0,3.07298487,2.999274562,3.0750503,3.058835862,3.08834896,1
334,3.0,3.078205684,2.996785011,3.148629853,3.085392334,3.048257395,1
344,3.0,3.12105104,3.006144948,3.132192473,3.071651476,3.036282498,1
