rowId,10,12,14,22,6,label
12,3.824082251,3.894505329,3.908403143,3.774129958,3.913207114,1
16,3.916700418,3.79144935,3.915954904,3.785409134,3.868794585,1
36,3.891234415,3.963053948,3.962659408,3.970033186,3.913227413,1
46,3.910790885,3.909597276,3.932437045,3.855071713,3.905128419,1
48,3.911908905,3.878079376,3.903041852,3.82828988,3.86380122,1
54,3.835830331,3.889699693,3.922082094,3.892602717,3.855681928,1
58,3.838119609,3.894151737,3.925911588,3.903269074,3.912253098,1
141,3.875209467,3.893380263,3.932008142,3.953470519,3.781816666,1
270,3.929584263,3.901753964,3.94253159,3.967068468,3.845898181,1
303,3.834481608,3.917617384,3.959503906,3.936907851,3.811614469,1
304,3.783727066,3.860303345,3.871716595,3.923558342,3.843705972,1
347,3.867649524,3.869368156,3.922281228,3.942025715,3.780030422,1
348,3.825306749,3.844038115,3.912002867,3.88150573,3.815329045,1
