rowId,10,11,12,19,20,27,28,36,44,51,label
139,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
336,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,9
1052,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1068,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1075,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1104,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1137,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1174,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1254,15.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1261,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1272,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1607,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1792,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8
2359,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8
2566,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2704,14.0,16.0,15.0,16.0,14.0,16.0,15.0,15.0,16.0,16.0,1
2864,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
2965,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3294,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3387,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3656,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3665,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3671,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
3699,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,1
3747,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
