rowId,14,20,22,8,label
12,3.908403143,3.858822902,3.774129958,3.962699854,1
16,3.915954904,3.786507468,3.785409134,3.886023374,1
46,3.932437045,3.923562434,3.855071713,3.959505001,1
48,3.903041852,3.895406969,3.82828988,3.882769356,1
54,3.922082094,3.947126443,3.892602717,3.885727554,1
107,3.807947867,3.921676657,3.854442331,3.944181538,1
141,3.932008142,3.982480655,3.953470519,3.897718115,1
319,3.862740262,3.90890257,3.864280556,3.820016126,1
321,3.880248706,3.931827055,3.86896779,3.822106585,1
329,3.939238226,3.937713958,3.914515125,3.770298686,1
347,3.922281228,3.96749283,3.942025715,3.856007529,1
348,3.912002867,3.946765685,3.88150573,3.875610518,1
