rowId,1,19,21,29,label
5,3.0,2.941982881,3.054797321,3.069348209,0
102,3.0,3.046283582,2.983989881,3.054938026,0
114,3.0,3.048152287,2.985437294,3.054938026,0
115,3.0,3.138023504,2.983989881,3.054938026,1
122,3.0,3.092153543,3.075890952,3.054938026,0
128,3.0,3.046283582,2.983989881,3.054938026,0
134,3.0,3.046283582,2.983989881,3.054938026,0
138,3.0,3.043336037,2.988583005,3.055036456,0
143,3.0,3.036207988,2.978219528,3.054465561,1
145,3.0,3.075797559,2.990879567,3.044701283,1
147,3.0,3.035861218,3.109162151,2.991096188,1
149,3.0,3.128699245,3.025270098,3.076002092,1
154,3.0,3.145922153,3.028357912,3.077557289,0
155,3.0,2.989336247,3.048640992,2.956015659,1
156,3.0,3.114982566,2.992249784,3.068974174,0
168,3.0,3.046283582,2.983989881,3.054938026,0
224,3.0,3.046283582,2.983989881,3.054938026,0
226,3.0,3.046283582,2.983989881,3.054938026,0
230,3.0,3.046283582,2.983989881,3.054938026,0
231,3.0,3.032682493,3.080098099,3.071041209,1
246,3.0,3.046283582,2.983989881,3.054938026,0
248,3.0,3.046283582,2.983989881,3.054938026,0
276,3.0,3.000567741,2.997074494,3.048264457,1
284,3.0,3.0734087,2.978586206,3.030330472,1
318,3.0,3.127235105,3.121436212,3.088030264,1
321,3.0,3.07298487,2.999274562,3.058835862,1
322,3.0,2.984808973,3.134540124,3.103798785,1
329,3.0,3.022780284,3.031059749,3.072950755,1
331,3.0,3.12825615,3.075524274,2.985131317,1
334,3.0,3.078205684,2.996785011,3.085392334,1
344,3.0,3.12105104,3.006144948,3.071651476,1
348,3.0,3.073119725,3.132147068,3.099074134,1
