rowId,10,12,16,18,label
8,3.797728931,3.874816686,3.972623301,3.775995776,1
12,3.824082251,3.894505329,3.91082922,3.865414533,1
16,3.916700418,3.79144935,3.818971404,3.80101706,1
20,3.929584263,3.963053948,3.872610414,3.806909118,1
36,3.891234415,3.963053948,3.879681379,3.930035553,1
46,3.910790885,3.909597276,3.858241955,3.872504163,1
58,3.838119609,3.894151737,3.852740518,3.970864797,1
126,3.881864346,3.895935769,3.926459773,3.842037915,0
270,3.929584263,3.901753964,3.975729995,3.881621683,1
303,3.834481608,3.917617384,3.926670122,3.9467377,1
304,3.783727066,3.860303345,3.785784795,3.975511378,1
321,3.774960372,3.867568052,3.897512506,3.931201191,1
341,3.888767673,3.929109122,3.901816572,3.919944008,1
347,3.867649524,3.869368156,3.954306752,3.940414516,1
348,3.825306749,3.844038115,3.916508645,3.923648499,1
