rowId,1,19,21,29,33,label
122,3.0,3.092153543,3.075890952,3.054938026,3.019921299,0
138,3.0,3.043336037,2.988583005,3.055036456,2.969124568,0
149,3.0,3.128699245,3.025270098,3.076002092,3.10609852,1
156,3.0,3.114982566,2.992249784,3.068974174,3.011722079,0
276,3.0,3.000567741,2.997074494,3.048264457,3.113849345,1
318,3.0,3.127235105,3.121436212,3.088030264,3.158923704,1
321,3.0,3.07298487,2.999274562,3.058835862,3.019814539,1
322,3.0,2.984808973,3.134540124,3.103798785,3.014519209,1
331,3.0,3.12825615,3.075524274,2.985131317,3.122240734,1
334,3.0,3.078205684,2.996785011,3.085392334,3.028056463,1
344,3.0,3.12105104,3.006144948,3.071651476,3.001643871,1
