rowId,1,2,3,4,6,label
3,4.115284926,4.261404616,4.198024533,4.239719631,3.724685036,0
69,3.606956701,3.446414257,3.682721729,3.753554439,3.138610203,0
82,3.741799731,3.630833094,3.992836544,3.716988761,3.234472262,0
101,4.029267167,3.956426095,4.010600418,4.06528322,3.47330131,0
111,3.75095747,3.783126467,4.09529206,3.810004907,4.127527466,0
119,3.568976348,3.763161737,3.459785844,4.278913709,2.900720306,0
274,3.607182173,3.572864543,3.56798689,3.991195561,3.217884714,0
320,3.966172045,3.898537998,4.236227315,3.828838908,3.265157103,0
356,3.737276587,3.685505671,4.072830566,3.71600669,4.258155851,0
514,3.975947901,3.987740026,3.82758365,4.234903761,3.045038531,0
518,4.023704968,3.807657812,3.528782802,4.27297261,3.83055287,0
537,4.204506437,4.235482824,4.265202628,4.164947671,3.650093161,0
543,4.023704968,3.915121928,3.877417302,4.122409398,3.958928683,0
547,4.23835715,4.307905035,4.246975384,4.250568222,3.812136409,0
575,4.228131208,4.112212203,4.062481955,4.188374215,3.566163024,0
650,4.025418722,4.017379299,4.156074841,4.019844545,3.068739547,0
683,4.273303499,4.24555876,4.324960135,4.131499996,3.329639796,0
751,3.911279623,3.828350122,3.986671584,3.945536421,3.842160681,0
767,4.173548274,4.146117264,4.169631096,4.144063633,4.197783196,0
1011,4.148771284,3.927365738,4.152457088,3.925651632,3.037343977,0
1018,3.396995696,3.366621799,3.711958021,3.633598627,3.161413741,0
1086,3.648870373,3.599973026,3.843948091,3.80151844,3.153587999,0
1113,4.045700858,4.17459958,3.997301147,4.298578033,3.026271721,0
1157,3.728652092,3.773570856,4.18385844,3.728693443,3.874075601,0
1163,4.165402156,4.151758634,4.25496187,4.086754211,4.226807354,0
1299,4.177340994,4.138214449,3.999972186,4.260408974,3.228326496,0
1329,4.067865638,4.146280795,4.071919803,4.216001044,4.014364043,0
1372,3.551699925,3.62240733,3.979522627,3.717939336,3.221102675,0
1388,4.176863475,4.23679719,4.044137536,4.326116104,3.289562675,0
1456,2.853300185,2.96871415,3.072071088,3.688150806,3.496416611,0
1481,4.117083554,3.93283046,4.124252727,3.953304229,4.168271329,0
1485,3.807226724,3.731732373,3.755542826,4.019323446,3.6070674,0
1497,4.035925002,4.06210624,4.206888495,4.028889332,3.098410384,0
1513,3.166977167,3.334667737,2.855679648,4.291460167,3.136144643,0
1568,3.494925717,3.662610507,3.356408913,4.252563859,4.319634342,0
1580,3.843999135,3.938378259,3.621343756,4.337147938,2.973997216,0
1581,3.036179763,3.160616918,3.213901127,3.802692344,3.248870515,0
1589,3.924258373,4.047518783,3.81103679,4.307468209,4.253903049,0
1620,3.911504237,3.794529013,4.200168288,3.73973673,3.516369513,0
1632,3.955637473,4.001665491,3.964391177,4.147465091,4.287815883,1
1633,3.577095032,3.719938928,3.482657447,4.216579406,2.975856997,1
1634,3.273418519,3.414133134,3.719089669,3.685067161,3.310555049,1
1636,3.595551965,3.695725025,3.729599395,4.000091462,3.829138356,1
1641,3.337103467,3.379433156,3.714831452,3.646757805,3.165277609,1
1642,3.658028969,3.741448017,4.172986539,3.700313597,4.219605912,1
1648,3.297297053,3.211302671,3.858746659,3.311256036,3.32454199,1
1651,3.42337499,3.54895234,3.659064526,3.891685721,4.317372509,1
1652,3.237881486,3.247900304,3.232964569,3.890520407,2.866396931,1
1658,3.591646938,3.681724353,3.331474777,4.291448714,3.256268739,1
1659,3.986763668,3.957823539,4.068718817,4.022664778,4.031150688,1
1660,3.130317064,3.212773572,3.497904739,3.625819366,3.102930963,1
1672,3.652044976,3.488654134,4.252431973,3.32748168,3.405028059,1
1678,3.139699417,3.048504859,3.88543175,3.067659499,4.14551718,1
1690,3.650837033,3.621777694,3.778325217,3.879059095,3.726439867,1
1694,2.962915282,3.265351734,2.99872537,4.101677108,4.121691149,1
1699,2.961145803,2.844326799,3.714498571,2.937270258,3.292307588,1
1701,3.350419138,3.195389478,3.886154768,3.266100816,3.884302852,1
1709,2.997384969,2.963215322,3.891293123,2.941977327,3.306735167,1
1725,3.801523927,3.695586854,4.249280253,3.584623924,2.99849462,1
1729,3.18062976,3.253869609,3.859054241,3.366366535,3.768421526,1
1731,3.236899014,3.212729848,4.262378464,2.951448728,3.55793523,1
1736,3.203693853,3.107048828,4.070288685,2.979642466,3.24373181,1
1740,3.491245304,3.274709709,4.257304023,3.041484303,3.408192001,1
1748,2.878358371,2.970180678,3.359531339,3.437207348,4.14101435,1
1751,3.619149302,3.832650016,3.576627155,4.26284554,2.990740646,1
1754,3.839869493,3.788741602,4.163680511,3.762149707,3.103475007,1
1758,2.981596829,3.003592524,3.35206681,3.487416082,3.155168427,1
1759,3.502397993,3.631712836,3.750254009,3.912615571,3.54307396,1
1763,3.642100231,3.636520812,3.857664129,3.832449379,3.063586179,1
1770,2.943447586,3.003109803,3.186506334,3.631960888,3.116384664,1
1771,2.895073258,2.901084173,3.290798022,3.407487534,3.823706407,1
1778,3.768402782,3.747314132,4.126950397,3.74398569,3.948967665,1
1780,3.238725075,3.198667087,4.078265851,3.098916841,3.641756558,1
1781,3.311061952,3.115810397,4.215370308,2.857965883,3.311582172,1
1783,3.748738763,3.549149102,4.19059995,3.455692042,3.044181951,1
1786,3.166695971,3.153025423,3.725321205,3.352554552,3.481636369,1
1790,2.901590496,3.139287975,3.12505779,3.851735763,3.874911345,1
1791,3.386124203,3.422227463,3.588252699,3.802640806,3.115084361,1
1798,2.882852367,2.950141616,3.102333986,3.638365823,3.350855188,1
1805,3.615300857,3.595796436,3.805130146,3.827957049,3.494096129,1
1806,4.22456396,3.964475825,4.249413406,3.891470982,3.006563446,1
1808,2.932041992,3.119919651,3.049811986,3.891685721,3.617171952,1
1812,3.367948466,3.466499667,3.219677282,4.148598911,3.120688398,1
1815,2.865547653,2.916992119,3.054598818,3.638070915,4.130138876,1
1816,3.005896299,3.050389396,3.193543443,3.685127288,4.269365468,1
1823,3.040984104,2.962336455,3.857520325,2.972292682,3.757127023,1
1829,3.141413171,3.119573351,4.026758473,3.036977657,3.471380565,1
1831,3.040562309,2.96042918,3.17420837,3.588486355,3.133120377,1
