rowId,6,label
39,2.560922133,0
53,2.28814321,0
57,2.58712961,0
65,2.354681694,0
66,2.556230238,0
73,2.239772701,0
96,2.319006312,0
97,2.510937242,0
102,2.224500119,0
103,2.473512432,0
107,2.513712251,0
109,2.513422095,0
116,2.527012386,0
131,2.069955414,0
134,2.44504235,0
137,2.584209522,0
138,2.406004701,0
140,2.524249724,0
142,2.494386736,0
150,2.451955179,0
155,2.598524433,0
163,2.598902563,0
190,2.457052213,0
194,2.240340667,0
195,2.424107083,0
216,2.456363863,0
222,2.324945264,0
228,2.576931683,0
250,2.595068019,0
255,2.479606494,0
266,2.435663962,0
275,2.554455343,0
285,2.445418165,0
306,2.467197665,0
315,2.520605016,0
324,2.165517284,0
329,2.292373632,0
339,2.55268122,0
363,2.410186507,0
374,2.047954438,0
375,2.501791133,0
376,2.174678827,0
384,2.585488218,0
410,2.371440557,0
422,2.483702642,0
427,2.354241057,0
446,2.541679189,0
451,2.362350782,0
471,2.540003843,0
534,2.36549466,0
538,2.332698466,0
560,2.537149349,0
571,2.424818584,0
577,2.006448141,0
589,2.317002996,0
591,2.557820698,0
593,2.321478817,0
597,2.596364464,0
603,2.391164267,0
604,2.453983961,0
612,2.239280361,0
619,2.588493964,0
622,2.461173056,0
627,2.473806447,0
642,2.562162244,0
648,2.350987598,0
659,2.416938052,0
669,2.434335877,0
670,2.560696799,0
685,2.429082189,0
695,2.601419055,0
716,2.549370656,0
727,2.596302728,0
769,2.513277788,0
770,2.485235225,0
795,2.552654211,0
815,2.327387673,0
829,2.572510652,0
834,2.552372543,0
845,2.234190272,0
866,2.582156818,0
869,2.065379273,0
885,2.455474101,0
889,2.574011595,0
898,2.525459739,0
901,2.464598602,0
906,2.403068408,0
919,2.604258886,0
940,2.510441044,0
942,2.578599312,0
948,2.571185654,0
952,2.574419821,0
962,2.393770275,0
967,2.57409108,0
976,2.465405022,0
978,2.291678337,0
979,2.551793001,0
983,2.338827255,0
984,2.247250409,0
985,2.514865161,0
1007,2.378243034,0
1027,2.518428069,0
1040,2.423568441,0
1042,2.331563305,0
1049,2.463218815,0
1052,2.521972457,0
1053,2.263589472,0
1056,2.57090553,0
1058,2.512193559,0
1070,2.450052955,0
1083,2.540212971,0
1096,1.878543833,0
1101,2.299195401,0
1104,2.544297544,0
1108,2.544174845,0
1120,2.338378129,0
1123,2.564289031,0
1145,2.495690126,0
1153,2.058126127,0
1167,2.407115939,0
1211,2.126136231,0
1222,2.603752655,0
1241,2.228637167,0
1296,2.534561861,0
1313,2.470374727,0
1327,2.513418236,0
1354,1.869966462,0
1395,2.598665653,0
1398,2.390445049,0
1411,2.554912186,0
1433,2.450290637,0
1439,2.541430704,0
1460,2.546105622,0
1467,2.332965472,0
1473,2.563575215,0
1484,2.046019803,0
1522,2.427012508,0
1532,2.506885081,0
1536,2.356948157,0
1537,2.519269987,0
1538,2.444425767,0
1545,2.546995384,0
1556,2.366079604,0
1560,2.334930203,0
1562,2.487537958,0
1564,2.504151743,0
1566,2.382653261,0
1590,2.346582001,0
1592,2.39419625,0
1602,2.462690205,0
1604,2.543893177,0
1612,2.124805831,0
1689,2.517497407,1
1734,2.183555615,1
1741,2.513289364,1
1811,2.504350068,1
1844,2.463195664,1
1990,2.517419466,1
2058,2.575592795,1
2288,2.424789259,1
2427,2.375025845,1
2502,1.917424829,1
2525,2.116115793,1
2538,2.554635148,1
2612,2.420321155,1
2705,2.579704377,1
2715,2.186859234,1
2862,2.588787207,1
2949,2.457965898,1
3048,2.045275119,1
3052,2.496221823,1
3073,2.469571394,1
3217,2.556416216,1
3263,2.159731127,1
3457,2.600219072,1
3479,2.403915727,1
3539,2.29313375,1
3663,2.415694082,1
