rowId,11,12,20,27,28,35,4,43,51,59,label
190,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,1
434,14.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,14.0,1
816,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1225,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,1
1298,16.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,14.0,15.0,8
1323,16.0,16.0,16.0,14.0,16.0,16.0,14.0,16.0,16.0,15.0,1
1434,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,1
1502,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,7
1591,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,1
1646,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
1751,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,1
1860,14.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
1861,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,1
2256,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
2317,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
2351,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,1
2748,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2864,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
2965,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,1
3607,15.0,15.0,16.0,16.0,14.0,16.0,15.0,16.0,16.0,16.0,8
3723,15.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
3743,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,14.0,1
