rowId,14,18,24,28,label
11,4.00461534,4.02290332,4.043935346,4.079302659,0
13,4.00461534,4.02290332,4.043935346,4.079302659,0
14,4.00461534,4.02290332,4.043935346,4.002950684,1
25,4.00461534,4.02290332,4.043935346,4.079302659,0
30,4.00461534,4.02290332,4.043935346,4.079302659,1
35,4.00461534,4.02290332,4.043935346,4.009531852,0
57,4.00461534,4.02290332,4.043935346,4.079302659,0
67,4.00461534,4.02290332,4.043935346,4.079302659,0
75,4.00461534,4.02290332,4.043935346,4.079302659,0
80,4.00461534,4.02290332,4.043935346,4.079302659,1
81,4.00461534,4.02290332,4.043935346,4.079302659,0
101,4.00461534,3.995918016,4.026146455,3.985516664,1
105,4.00461534,4.02290332,4.043935346,4.079302659,1
129,4.00461534,3.998712353,3.9751136,4.027556267,1
142,4.00461534,4.02290332,4.043935346,4.079302659,0
147,4.00461534,3.988381293,4.006559658,4.079302659,1
173,4.00461534,4.02290332,4.043935346,4.079302659,1
175,4.00461534,4.02290332,4.043935346,4.079302659,1
189,4.00461534,4.02290332,4.043935346,4.079302659,1
196,4.00461534,4.02290332,4.043935346,4.079302659,0
214,4.00461534,4.02290332,4.043935346,4.079302659,0
216,4.00461534,4.02290332,4.043935346,4.079302659,0
222,4.00461534,4.02290332,4.043935346,4.079302659,0
228,4.00461534,4.02290332,4.043935346,4.079302659,0
312,4.00461534,4.02290332,4.043935346,4.079302659,1
320,4.001980649,4.011949522,4.043935346,4.068883922,1
333,4.00461534,4.00021331,4.01629255,3.989857805,1
334,4.00461534,3.989387254,3.994268208,4.042854445,1
335,4.00461534,4.02290332,4.043935346,4.063761377,1
