rowId,10,12,14,16,18,22,8,label
16,3.916700418,3.79144935,3.915954904,3.818971404,3.80101706,3.785409134,3.886023374,1
22,3.739041773,3.693841902,3.813661472,3.620515157,3.627001771,3.462271497,3.768819587,1
32,3.724826952,3.726291998,3.730668687,3.6874547,3.627592574,3.49526433,3.732098495,1
38,3.786034091,3.846786489,3.882806808,3.820427667,3.763333441,3.675648339,3.836128442,1
48,3.911908905,3.878079376,3.903041852,3.906476613,3.698472907,3.82828988,3.882769356,1
60,3.839610302,3.850418842,3.839809254,3.765898718,3.761928289,3.639011719,3.935129453,1
126,3.881864346,3.895935769,3.881489462,3.926459773,3.842037915,3.835130261,3.647355995,0
155,3.546689156,3.695449138,3.776729835,3.678037534,3.689387322,3.638167023,3.548848017,1
161,3.685714011,3.771005307,3.672858651,3.736611657,3.760555072,3.898813717,3.65341044,1
241,3.61384132,3.78389534,3.863414252,3.79193346,3.875713658,3.771877435,3.749216598,1
243,3.753948702,3.851190316,3.898829409,3.773924344,3.854460735,3.872180948,3.749295483,1
245,3.70901496,3.731145851,3.79673511,3.722663896,3.71951825,3.795644863,3.559813069,1
259,3.500353453,3.672015635,3.709560518,3.686500039,3.670577448,3.635798562,3.653075177,1
287,3.653788339,3.694468724,3.739308024,3.592910888,3.703854,3.728947002,3.508439038,1
288,3.727240455,3.809498611,3.842397992,3.816301589,3.774638527,3.707332721,3.754738566,1
321,3.774960372,3.867568052,3.880248706,3.897512506,3.931201191,3.86896779,3.822106585,1
330,3.577177374,3.87756506,3.917701154,3.891024047,3.943624011,3.732872354,3.822836274,1
331,3.451320306,3.764672797,3.809081397,3.931200717,3.943624011,3.806327783,3.710937521,1
332,3.841402682,3.754450775,3.794805045,3.738747509,3.794789682,3.782394729,3.693208057,1
342,3.447451603,3.715925326,3.746063251,3.59226366,3.676788858,3.705510828,3.702792617,1
344,3.601347894,3.691366758,3.726057976,3.721369441,3.648158888,3.643019884,3.568036858,1
347,3.867649524,3.869368156,3.922281228,3.954306752,3.940414516,3.942025715,3.856007529,1
348,3.825306749,3.844038115,3.912002867,3.916508645,3.923648499,3.88150573,3.875610518,1
349,3.747222837,3.787238391,3.860748925,3.860588156,3.715893597,3.925976491,3.681592202,1
350,3.552208269,3.652343065,3.686951188,3.769701182,3.818038559,3.575626392,3.744345432,1
