rowId,0,1,2,5,6,label
120,2.808724296,3.2046206,3.448380123,2.805554167,2.873160823,0
795,2.913205578,3.540547236,3.569571193,3.018838333,2.552654211,0
1018,3.442538928,3.396995696,3.366621799,3.449908706,3.161413741,0
1456,2.91955527,2.853300185,2.96871415,2.889967426,3.496416611,0
1513,3.000946766,3.166977167,3.334667737,2.959186297,3.136144643,0
1544,2.879725388,3.203946758,3.423349441,2.878712325,2.736480047,0
1581,3.076565816,3.036179763,3.160616918,3.03740925,3.248870515,0
1634,3.470246671,3.273418519,3.414133134,3.39025667,3.310555049,1
1640,3.026922776,3.077756514,3.370957547,2.995202621,3.121389095,1
1641,3.425221588,3.337103467,3.379433156,3.379001569,3.165277609,1
1648,3.386546196,3.297297053,3.211302671,3.426272993,3.32454199,1
1652,3.115818453,3.237881486,3.247900304,3.167968423,2.866396931,1
1653,2.853172134,3.07343055,3.403577974,2.861266918,2.643668492,1
1660,3.153339355,3.130317064,3.212773572,3.118445978,3.102930963,1
1661,3.257820638,2.991400976,2.917209869,3.224806684,3.457113499,1
1698,3.265324818,3.093291749,2.909404997,3.230996989,3.504990124,1
1699,3.050012562,2.961145803,2.844326799,3.046976086,3.292307588,1
1709,3.219722491,2.997384969,2.963215322,3.180911789,3.306735167,1
1712,2.783902776,2.637524075,2.863082976,2.737460806,3.227237637,1
1723,2.321529806,2.46436377,2.772915504,2.345220532,3.377287228,1
1731,3.57299622,3.236899014,3.212729848,3.532070944,3.55793523,1
1736,3.396359355,3.203693853,3.107048828,3.430775034,3.24373181,1
1737,2.83527755,2.677471088,2.672895093,2.817372024,3.398827503,1
1740,3.537207051,3.491245304,3.274709709,3.582156144,3.408192001,1
1752,2.33192021,2.341460436,2.817706284,2.313706249,3.46471082,1
1758,3.016532372,2.981596829,3.003592524,3.040223025,3.155168427,1
1760,2.317489094,2.548752649,2.959116563,2.354224613,2.734829395,1
1766,3.550483678,3.224875303,3.053897872,3.555143901,3.347996065,1
1770,2.917246291,2.943447586,3.003109803,2.922044464,3.116384664,1
1773,2.404075792,2.43888379,2.523075667,2.42400624,3.12587572,1
1775,2.437555982,2.418151568,2.695130888,2.411625629,3.560386128,1
1781,3.417717408,3.311061952,3.115810397,3.414455137,3.311582172,1
1786,3.222608714,3.166695971,3.153025423,3.256320967,3.481636369,1
1791,3.406172514,3.386124203,3.422227463,3.430212279,3.115084361,1
1798,2.885497835,2.882852367,2.950141616,2.893343956,3.350855188,1
