rowId,0,2,3,label
654,0.064298279,-1.421133261,-1.524570895,0
655,0.061058473,-1.431458015,-1.567645352,0
674,0.037155668,-1.441805971,-1.49934497,0
719,-0.056010747,-1.086750445,-1.738753278,0
748,-0.111467366,-1.353941155,-1.514718506,0
758,-0.14377643,-1.352734667,-1.463029157,0
760,-0.149176705,-1.346771831,-1.531948289,0
774,-0.177727911,-1.37797811,-1.456889262,1
876,-0.427972868,-0.411613627,-2.0,1
929,-0.567805157,-0.288159732,-2.0,1
954,-0.641008597,-0.1639077,-2.0,1
965,-0.652687377,-0.337660315,-2.0,1
967,-0.654727646,-0.227723959,-2.0,1
1055,-0.820024602,-0.738237797,-1.264839059,1
1074,-0.861357635,-0.774038011,-1.285162587,1
1125,-0.970160248,0.098716917,-1.991107721,1
1188,-1.117094784,0.264910652,-2.0,1
1205,-1.177845548,-0.430302592,-1.352225471,1
1210,-1.201590057,-0.461116762,-1.319622153,1
1244,-1.34592149,-0.491334648,-1.109771014,1
1264,-1.421939094,-0.444815251,-1.133759441,1
1266,-1.447688694,-0.485169958,-1.051275425,1
1352,-2.0,-0.195318153,-0.820482009,1
