rowId,1,4,5,label
3,4.115284926,4.239719631,4.233826498,0
101,4.029267167,4.06528322,3.968768867,0
537,4.204506437,4.164947671,4.2563367,0
547,4.23835715,4.250568222,4.288413738,0
553,4.106632998,4.270241136,4.166295891,0
575,4.228131208,4.188374215,4.089761204,0
650,4.025418722,4.019844545,4.040801514,0
683,4.273303499,4.131499996,4.282223433,0
723,4.121016014,4.005860771,4.169672422,0
767,4.173548274,4.144063633,4.201186705,0
792,4.155400828,4.081669202,4.209628031,0
858,4.054353644,4.343515652,3.989590804,0
1060,4.216304677,4.240999473,4.294604044,0
1113,4.045700858,4.298578033,4.059372431,0
1163,4.165402156,4.086754211,4.209628031,0
1264,4.070618446,4.15666449,3.990716314,0
1267,4.029716395,4.074239249,3.976647438,0
1299,4.177340994,4.260408974,4.101016305,0
1329,4.067865638,4.216001044,4.081882633,0
1370,4.190263162,4.095306531,4.062748961,0
1388,4.176863475,4.326116104,4.196684664,0
1481,4.117083554,3.953304229,4.022793352,0
1497,4.035925002,4.028889332,4.071753042,0
1578,4.067388118,4.232398478,4.126340282,0
1631,4.157873298,4.08196411,4.272093842,1
1659,3.986763668,4.022664778,3.963141316,1
1683,3.991623734,4.285622141,4.112271406,1
1788,4.307351392,4.060055052,4.220883132,1
1912,4.186190103,4.21775331,4.145473954,1
1948,4.195629038,4.228229688,4.179802013,1
1977,4.030222205,3.982007614,4.072878552,1
2130,4.22557558,4.079616302,4.101016305,1
2174,4.017412344,4.258441969,4.072878552,1
2179,4.099581659,4.305965039,4.088072939,1
2187,4.009040755,3.95659975,3.971582642,1
2424,3.963109749,4.324486954,3.987339784,1
2439,4.258414672,4.318122104,4.174737217,1
2442,4.029547505,3.98988995,4.003096925,1
2446,4.160289185,4.28908659,3.962578561,1
2527,4.320499031,4.165156684,4.224822417,1
2785,4.21487212,4.190275366,4.115647936,1
2937,4.126241292,4.019257593,4.078506103,1
3076,4.214422891,4.09339679,4.328369347,1
3083,4.026486067,4.258507822,3.985088763,1
3099,4.240548423,4.029344578,4.154478035,1
3105,4.170373671,4.307700127,4.15729181,1
3106,4.031093228,4.036886196,4.032360188,1
3161,4.243694735,4.216169971,4.053182125,1
3399,4.303194317,4.087973926,4.332308633,1
3454,4.113374849,4.144286961,4.037424984,1
3471,4.18582489,4.059216141,3.972145397,1
3476,4.152872634,4.067066982,4.120712732,1
3490,4.19860646,4.081337073,4.308110165,1
