rowId,12,14,20,22,6,label
12,3.894505329,3.908403143,3.858822902,3.774129958,3.913207114,1
16,3.79144935,3.915954904,3.786507468,3.785409134,3.868794585,1
46,3.909597276,3.932437045,3.923562434,3.855071713,3.905128419,1
48,3.878079376,3.903041852,3.895406969,3.82828988,3.86380122,1
54,3.889699693,3.922082094,3.947126443,3.892602717,3.855681928,1
141,3.893380263,3.932008142,3.982480655,3.953470519,3.781816666,1
329,3.865044691,3.939238226,3.937713958,3.914515125,3.783278138,1
347,3.869368156,3.922281228,3.96749283,3.942025715,3.780030422,1
348,3.844038115,3.912002867,3.946765685,3.88150573,3.815329045,1
349,3.787238391,3.860748925,3.902868085,3.925976491,3.825762336,1
