rowId,1,2,4,5,6,label
1648,3.297297053,3.211302671,3.311256036,3.426272993,3.32454199,1
1661,2.991400976,2.917209869,2.7143058,3.224806684,3.457113499,1
1698,3.093291749,2.909404997,2.650133334,3.230996989,3.504990124,1
1699,2.961145803,2.844326799,2.937270258,3.046976086,3.292307588,1
1709,2.997384969,2.963215322,2.941977327,3.180911789,3.306735167,1
1731,3.236899014,3.212729848,2.951448728,3.532070944,3.55793523,1
1736,3.203693853,3.107048828,2.979642466,3.430775034,3.24373181,1
1737,2.677471088,2.672895093,2.942011685,2.817372024,3.398827503,1
1740,3.491245304,3.274709709,3.041484303,3.582156144,3.408192001,1
1758,2.981596829,3.003592524,3.487416082,3.040223025,3.155168427,1
1766,3.224875303,3.053897872,2.452167306,3.555143901,3.347996065,1
1773,2.43888379,2.523075667,3.394279682,2.42400624,3.12587572,1
1781,3.311061952,3.115810397,2.857965883,3.414455137,3.311582172,1
1786,3.166695971,3.153025423,3.352554552,3.256320967,3.481636369,1
1807,2.860519555,2.625615499,2.587962232,2.972692419,3.310889192,1
1813,2.927181926,2.834424887,2.54640603,3.23549903,3.589951242,1
1826,3.085846907,2.8304162,3.072366568,2.894469466,3.126381179,1
1829,3.141413171,3.119573351,3.036977657,3.373374018,3.471380565,1
1831,3.040562309,2.96042918,3.588486355,2.877024059,3.133120377,1
1835,2.675392121,2.539461087,2.486619957,2.856764877,3.354851016,1
1839,2.796159907,2.982255711,3.543156481,2.98844956,3.518955458,1
1841,3.305696076,3.248222118,3.449977133,3.327228104,3.279869436,1
1843,3.250860236,3.100403537,3.186850842,3.260260252,3.178423405,1
1851,2.892376175,2.937404591,3.408168971,2.954121502,3.233520764,1
1864,2.923726984,2.882328871,3.422356031,2.898971507,3.108819755,1
1868,3.350784351,3.339038465,3.273988878,3.539949515,3.234271621,1
1876,3.371404265,3.17335919,2.756280026,3.569775533,3.393198,1
1878,3.300386782,3.172151512,3.042022581,3.443155645,3.388225209,1
1892,3.008733981,3.093982992,3.322264965,3.172470463,3.495137144,1
1893,3.449978041,3.451014103,3.468679428,3.59284849,3.238110024,1
1899,3.249484261,3.084101194,2.991802394,3.331730144,3.290236364,1
1901,3.39840082,3.208320642,3.371110825,3.369997488,3.079540939,1
1910,3.164673587,3.26916191,3.46384638,3.375062283,3.285347686,1
1921,2.728373609,2.778975757,3.437336191,2.778541925,3.422883499,1
1936,3.43090299,3.194262254,3.01230563,3.466791357,3.320666546,1
1942,3.427616938,3.150758731,2.99937837,3.494366355,3.581398565,1
1944,3.359998671,3.285238634,3.398703296,3.467354113,3.435715215,1
1950,3.058485141,3.124886785,3.455921096,3.189353115,3.325528986,1
1952,3.29330801,2.982044083,2.621996859,3.473544418,3.598184438,1
1969,2.8220051,2.668976479,2.804899695,2.910789363,3.380755217,1
1988,3.08542597,2.971537895,3.056999878,3.188227605,3.269033318,1
1992,2.597773385,2.56068509,2.629993723,2.763910293,3.390622088,1
1997,3.320529178,3.226218065,3.151690985,3.477483704,3.473346839,1
1999,3.001092816,3.002158352,3.558809489,2.976068949,3.113355768,1
2005,2.987805436,3.040110577,3.48321007,3.061044963,3.521728923,1
2024,2.752223851,2.596548147,2.670854172,2.88827916,3.55942074,1
2025,2.720030311,2.563772059,2.339306455,2.940052626,3.34627596,1
2031,3.230633825,3.049374982,2.838751079,3.402637281,3.274306299,1
2035,3.155122345,3.080798225,2.779477515,3.415017892,3.493464112,1
2037,3.261563697,3.207287863,3.546165683,3.248442396,3.137775231,1
2038,2.812229244,2.637808589,2.524740343,2.977194459,3.521450342,1
2046,3.184787692,3.166169089,3.20806701,3.354240346,3.588221106,1
2050,3.034269686,2.950389098,2.944491199,3.243940356,3.489729117,1
2053,3.438516722,3.375106153,3.421814889,3.54501431,3.47665123,1
2062,2.83498385,2.731857071,3.485849922,2.650233772,2.884901365,1
2070,2.571703578,2.699323218,3.500706966,2.662614383,3.499939391,1
2078,3.411604183,3.108747972,2.542898634,3.600727061,3.488455823,1
2088,3.290751524,3.054658683,3.122079972,3.289523515,3.382623487,1
2091,3.466889251,3.029666479,2.322639881,3.558520431,3.343551883,1
2105,3.218048578,3.226294146,3.489992944,3.316535758,3.55137275,1
2121,3.040309404,2.799517654,2.97590029,3.017712823,3.163166256,1
2129,2.722278166,2.802613368,3.46758283,2.774602639,3.430399792,1
2133,2.637467493,2.621232528,3.345491086,2.52867868,3.103645551,1
2140,2.905551248,2.93217161,3.486671655,2.941178136,3.50526639,1
2142,3.30561206,3.062153983,2.791288135,3.453847991,3.593280327,1
2195,2.887010299,2.795077841,3.370489515,2.844384266,3.249598994,1
2201,3.328423248,3.128477463,2.889186004,3.470167888,3.414019829,1
2206,3.079862914,3.013403488,3.501368361,3.041348536,3.331942529,1
2212,2.848720458,2.646612134,2.658949067,2.952433237,3.321417404,1
2226,2.658424329,2.546178961,2.389850181,2.878712325,3.595059852,1
2236,3.44256149,3.244289512,3.321546307,3.438653605,3.135741047,1
2240,3.38463592,3.16672177,2.836136995,3.569212778,3.515377887,1
2242,3.213638598,3.274763053,3.566047609,3.276017394,3.307948269,1
2245,3.448825822,3.293254258,3.326513925,3.525880638,3.177128503,1
2256,2.769725746,2.62042362,2.579195173,2.92936028,3.003570047,1
2262,3.2326845,3.260247304,3.571401757,3.305843412,3.295564906,1
2264,3.170207495,2.878463601,2.59761974,3.253507191,3.340874107,1
2275,3.125653322,3.033188946,3.05884663,3.238312805,3.345794424,1
2277,3.336794837,3.249365958,2.988335083,3.603540836,3.486439388,1
2282,2.642327558,2.511144052,2.635365049,2.838193961,3.575289841,1
2307,3.214565345,3.278669424,3.455986949,3.412204117,3.43435472,1
2308,3.242685827,3.313004737,3.570439728,3.367183713,3.286674227,1
2309,3.166303325,3.061833918,3.049234933,3.313721982,3.382955315,1
