rowId,11,19,20,27,35,36,43,44,45,52,label
783,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
864,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
1075,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1174,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,1
1261,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,1
1602,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,1
1793,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,1
1861,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
1917,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2064,16.0,14.0,16.0,14.0,16.0,16.0,14.0,16.0,15.0,16.0,1
2351,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2352,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2359,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,8
2501,15.0,16.0,16.0,15.0,14.0,15.0,16.0,16.0,14.0,16.0,4
3294,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3305,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,1
3314,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3387,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3395,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,16.0,1
3401,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3409,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3469,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,1
3710,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,15.0,16.0,1
3722,15.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,1
3723,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
