rowId,13,15,3,label
2,2.827948308,2.851337923,2.82325389,1
7,2.811236938,2.844814818,2.899482591,0
45,2.811236938,2.844814818,2.899482591,0
84,2.969661537,2.957780161,2.835803875,1
102,2.811236938,2.844814818,2.899482591,0
106,2.811236938,2.844814818,2.899482591,0
129,2.785553562,2.788506678,2.919326972,1
131,2.909807753,2.844814818,2.931265315,1
151,2.811236938,2.844814818,2.974986383,1
155,2.876930608,2.881357296,2.874926302,1
168,2.811236938,2.844814818,2.899482591,0
195,2.976370334,2.956013032,2.895178444,1
230,2.811236938,2.844814818,2.899482591,0
231,2.906594806,2.885349698,2.919689426,1
248,2.811236938,2.844814818,2.899482591,0
260,2.907888068,2.901733817,2.899482591,1
318,2.906837292,2.962776117,2.91851145,1
319,2.898532125,2.954289536,2.940462597,1
321,2.779228702,2.918248836,2.82771661,1
322,2.832737419,2.922175788,2.939647075,1
329,2.829726543,2.851468821,2.899482591,1
333,2.883012981,2.926190007,2.915566507,1
334,2.858117686,2.86410052,2.924514601,1
341,2.873333723,2.895821572,2.901181596,1
344,2.826271109,2.863446027,2.924220107,1
347,2.959355855,2.815886266,2.908974367,1
348,2.905968382,2.812941051,2.898712375,1
