rowId,1,27,31,33,label
86,3.0,3.020958323,3.080871951,2.985202727,1
138,3.0,3.125644428,3.007679045,2.969124568,0
146,3.0,3.12642621,3.007386974,3.169258137,0
155,3.0,3.137552972,3.064944365,2.985907347,1
156,3.0,3.154952173,2.971287041,3.011722079,0
198,3.0,3.104863563,3.009489883,2.976021308,0
205,3.0,3.173696768,3.121917614,3.094675127,1
259,3.0,3.146352568,3.030557913,2.995280935,1
321,3.0,3.155715775,3.08834896,3.019814539,1
332,3.0,3.16338815,3.052326913,3.021202428,1
334,3.0,3.155515784,3.048257395,3.028056463,1
344,3.0,3.151425063,3.036282498,3.001643871,1
