rowId,1,4,label
31,4.720896764,4.943718461,0
44,4.796155338,4.898717853,0
63,4.899872173,4.926542241,0
83,4.813994154,4.882638231,0
106,4.824641032,4.829537685,0
159,4.792700397,4.736464275,0
234,4.850992035,4.695830017,0
322,4.900012771,4.723680174,0
332,4.867481452,4.779380488,0
333,4.763147357,4.817372031,0
386,4.724211965,4.796267527,0
387,4.826354786,4.792511034,0
434,4.906530008,4.862189396,0
463,4.919086964,4.938246923,0
498,4.789666392,4.788104599,0
566,4.935801852,4.825002407,0
602,4.860262081,4.880742806,0
649,4.802841465,4.886377545,0
700,4.748062208,4.719737574,0
704,4.773400733,4.902880917,0
718,4.932094005,4.827653712,0
719,4.826438802,4.890597873,0
759,4.763455987,4.766390238,0
785,4.82986631,4.862601694,0
822,4.782222407,4.726594892,0
840,4.715924392,4.858080732,0
843,4.837366877,4.841084892,0
916,4.772782615,4.928177118,0
949,4.720222922,4.887700334,0
986,4.760590872,4.930032458,0
1014,4.790227927,4.759879366,0
1039,4.905827875,4.704302168,0
1080,4.940072091,4.906955223,0
1171,4.717638146,4.729984898,0
1174,4.759860448,4.827756787,0
1187,4.899535252,4.7928403,0
1228,4.871021267,4.877043576,0
1260,4.905658986,4.900075001,0
1280,4.708115195,4.939406512,0
1308,4.731374754,4.706194731,0
1384,4.778401396,4.743000916,0
1394,4.770563908,4.738382606,0
1395,4.857705596,4.911567807,0
1492,4.856581668,4.809518327,0
1528,4.781351385,4.78354069,0
1537,4.886275306,4.750261942,0
1545,4.758961991,4.934112491,0
2693,4.813573217,4.930779749,1
2694,4.719070703,4.717721895,1
3449,4.713451922,4.757955308,1
