rowId,1,17,19,21,23,27,label
114,3.0,2.996470763,3.048152287,2.985437294,3.109195308,3.12642621,0
121,3.0,3.005569688,3.046283582,3.129638219,3.10671169,3.124099044,1
138,3.0,2.989505657,3.043336037,2.988583005,3.110768898,3.125644428,0
143,3.0,2.989304353,3.036207988,2.978219528,3.105687908,3.125553523,1
145,3.0,3.076891571,3.075797559,2.990879567,3.103659304,3.115772154,1
154,3.0,3.169249685,3.145922153,3.028357912,3.087051294,3.157770226,0
168,3.0,3.007280769,3.046283582,2.983989881,3.108835088,3.12642621,0
284,3.0,3.089754874,3.0734087,2.978586206,3.086539403,3.099609259,1
321,3.0,3.007280769,3.07298487,2.999274562,3.0750503,3.155715775,1
334,3.0,3.022841541,3.078205684,2.996785011,3.148629853,3.155515784,1
