rowId,0,1,17,21,23,25,27,29,label
9,3.347936583,3.0,3.309598589,2.983989881,3.108835088,3.113918373,3.084719033,3.054938026,0
16,3.347936583,3.0,3.231130427,3.212295146,3.382639752,3.403754349,3.374378466,3.357689682,1
38,3.347936583,3.0,3.263379271,3.212661824,3.378468791,3.362200311,3.367906036,3.356134485,1
88,3.347936583,3.0,3.038865311,3.11265524,3.264961761,3.147704382,3.308945106,3.21705259,1
114,3.347936583,3.0,2.996470763,2.985437294,3.109195308,3.140034683,3.12642621,3.054938026,0
131,3.347936583,3.0,3.007280769,3.219339222,3.219043267,3.331855833,3.228985139,3.163290007,1
137,3.347936583,3.0,3.409888067,3.36996666,3.108835088,3.402200743,3.225312581,3.120551607,1
138,3.347936583,3.0,2.989505657,2.988583005,3.110768898,3.139012056,3.125644428,3.055036456,0
143,3.347936583,3.0,2.989304353,2.978219528,3.105687908,3.13822542,3.125553523,3.054465561,1
145,3.347936583,3.0,3.076891571,2.990879567,3.103659304,3.129395433,3.115772154,3.044701283,1
147,3.347936583,3.0,3.192258692,3.109162151,3.190813441,3.32070527,3.149170621,2.991096188,1
149,3.347936583,3.0,3.104168215,3.025270098,3.078424987,3.245168563,3.20736795,3.076002092,1
152,3.347936583,3.0,3.198458844,3.032507162,3.098237054,3.150988587,3.111190546,3.04944562,0
154,3.347936583,3.0,3.169249685,3.028357912,3.087051294,3.123043349,3.157770226,3.077557289,0
155,3.347936583,3.0,2.991418041,3.048640992,3.213431427,3.110929157,3.137552972,2.956015659,1
156,3.347936583,3.0,2.949848838,2.992249784,3.065570842,3.176455922,3.154952173,3.068974174,0
203,3.347936583,3.0,3.007280769,3.159435626,3.281190593,3.229376849,3.17909652,3.233903843,1
231,3.347936583,3.0,3.150910922,3.080098099,3.243405473,3.299308775,3.205622575,3.071041209,1
256,3.347936583,3.0,3.191393086,3.179062545,3.168157536,3.416871502,3.163133616,3.142580289,1
273,3.347936583,3.0,3.057043031,3.257203544,3.040658827,3.237223541,3.141407341,2.984147015,1
276,3.347936583,3.0,3.246107418,2.997074494,3.044564363,3.073327963,3.140061948,3.048264457,1
284,3.347936583,3.0,3.089754874,2.978586206,3.086539403,3.110398177,3.099609259,3.030330472,1
286,3.347936583,3.0,3.066101695,3.266061711,3.3863557,3.425740821,3.386668811,3.372611703,1
287,3.347936583,3.0,3.046394068,3.078573491,3.210303206,3.18365364,3.239784644,3.23705361,1
318,3.347936583,3.0,3.396360462,3.121436212,3.252486794,3.305247876,3.277255651,3.088030264,1
319,3.347936583,3.0,3.064491266,3.119988799,3.254761864,3.353429321,3.289146015,3.2278996,1
321,3.347936583,3.0,3.007280769,2.999274562,3.0750503,3.18672152,3.155715775,3.058835862,1
322,3.347936583,3.0,2.943044774,3.134540124,3.283636293,3.230655132,3.185459864,3.103798785,1
329,3.347936583,3.0,3.06251849,3.031059749,3.212881619,3.235925592,3.16689708,3.072950755,1
331,3.347936583,3.0,3.164317745,3.075524274,3.207004355,3.36316394,3.235766646,2.985131317,1
333,3.347936583,3.0,3.050178576,3.076547113,3.213222879,3.209848614,3.244184442,3.215792684,1
334,3.347936583,3.0,3.022841541,2.996785011,3.148629853,3.126956862,3.155515784,3.085392334,1
335,3.347936583,3.0,3.074838273,3.165321772,3.248808765,3.337971927,3.285746171,3.222289078,1
341,3.347936583,3.0,3.122285544,3.090596668,3.227157683,3.299426771,3.258329247,3.214158742,1
346,3.347936583,3.0,2.964986872,3.00628004,3.234305194,3.057359256,3.128662471,3.307214668,1
347,3.347936583,3.0,3.01009902,3.146331714,3.300073673,3.166760636,3.215967555,3.215733626,1
348,3.347936583,3.0,3.04762202,3.132147068,3.225394503,3.202788557,3.172642271,3.099074134,1
