rowId,1,2,3,label
3,4.115284926,4.261404616,4.198024533,0
40,4.297238615,4.378935923,3.659005938,0
46,4.220069106,4.326946297,3.723750006,0
82,3.741799731,3.630833094,3.992836544,0
101,4.029267167,3.956426095,4.010600418,0
111,3.75095747,3.783126467,4.09529206,0
112,4.258779884,4.309779078,3.75062151,0
149,3.752783531,3.785247993,3.835554158,0
177,4.082923354,4.396830723,3.683592546,0
180,4.172256314,4.362350244,3.896837592,0
274,3.607182173,3.572864543,3.56798689,0
308,3.54717678,3.597772795,3.551575845,0
313,4.102784553,4.288818298,3.504976468,0
320,3.966172045,3.898537998,4.236227315,0
327,3.585719527,3.702008274,3.717430589,0
356,3.737276587,3.685505671,4.072830566,0
392,4.18054303,4.262026383,3.897143843,0
393,4.242515082,4.261659969,3.929358757,0
399,4.376571105,4.26642422,4.405385571,0
412,3.995977989,4.179858795,3.537062224,0
468,4.145653263,4.362383474,3.735743051,0
478,4.221136452,4.386353393,3.964172807,0
491,4.16085072,4.381649483,3.527135706,0
514,3.975947901,3.987740026,3.82758365,0
518,4.023704968,3.807657812,3.528782802,0
527,4.311902827,4.39422735,3.750154145,0
537,4.204506437,4.235482824,4.265202628,0
543,4.023704968,3.915121928,3.877417302,0
547,4.23835715,4.307905035,4.246975384,0
553,4.106632998,4.204098058,4.076960957,0
575,4.228131208,4.112212203,4.062481955,0
620,4.002073432,4.123314797,3.534985045,0
632,3.566448153,3.605498087,4.098417149,0
633,4.353928806,4.287153259,3.661063144,0
650,4.025418722,4.017379299,4.156074841,0
668,4.075731417,4.264506451,3.544070039,0
683,4.273303499,4.24555876,4.324960135,0
684,4.217765526,3.999809812,4.383165083,0
712,3.641510405,3.628113413,3.86164672,0
723,4.121016014,4.059724989,4.234087554,0
751,3.911279623,3.828350122,3.986671584,0
767,4.173548274,4.146117264,4.169631096,0
776,4.03277869,4.184882771,3.573877556,0
792,4.155400828,4.17931311,4.30030562,0
811,4.106014881,4.218828933,3.80629523,0
823,4.151103155,4.240614363,3.762179146,0
836,4.150709652,4.194630771,3.937683451,0
842,3.863495122,3.991386672,3.580367409,0
858,4.054353644,4.148847439,3.899837518,0
873,4.233019565,4.314184786,4.361023156,0
874,4.245549087,4.374131446,3.855794668,0
884,3.728877563,3.780321961,4.228752134,0
926,3.931871246,4.064372058,3.746605631,0
953,4.159165257,4.241770446,3.753734615,0
973,4.271478295,4.29230666,3.854094311,0
1001,4.307126778,4.253950417,3.821424016,0
1011,4.148771284,3.927365738,4.152457088,0
1019,4.373143597,4.350893479,4.110627233,0
1028,4.367328493,4.350053089,4.261852512,0
1060,4.216304677,4.309911127,4.26305621,0
1062,4.299120401,4.323931037,3.914174047,0
1075,4.016794227,4.183621749,3.843916135,0
1086,3.648870373,3.599973026,3.843948091,0
1102,4.328055323,4.325464028,3.741398037,0
1113,4.045700858,4.17459958,3.997301147,0
1157,3.728652092,3.773570856,4.18385844,0
1163,4.165402156,4.151758634,4.25496187,0
1169,3.734860699,3.700638814,3.521878845,0
1179,3.626874483,3.851653676,3.714997893,0
1182,4.292490856,4.342075942,4.047740642,0
1196,3.715393003,3.892265242,4.168311555,0
1263,4.138545343,4.282478206,3.741760212,0
1264,4.070618446,3.994477139,3.942096124,0
1267,4.029716395,3.993217865,4.050198637,0
1278,4.358198188,4.273258401,4.304477287,0
1298,4.055673894,4.135634688,3.633437997,0
1299,4.177340994,4.138214449,3.999972186,0
1315,4.360642367,4.342597142,4.063291522,0
1321,3.628728835,3.654792519,3.797095724,0
1329,4.067865638,4.146280795,4.071919803,0
1337,3.649853703,3.638133381,3.860329842,0
1352,3.943192825,4.141383621,3.660621078,0
1370,4.190263162,4.114766604,4.191811638,0
1371,4.165654204,4.120017949,3.786633933,0
1372,3.551699925,3.62240733,3.979522627,0
1374,4.149389401,4.279866089,3.97983154,0
1387,4.369154554,4.329701832,4.033670419,0
1388,4.176863475,4.23679719,4.044137536,0
1429,3.815204811,3.69768302,4.384382097,0
1481,4.117083554,3.93283046,4.124252727,0
1485,3.807226724,3.731732373,3.755542826,0
1497,4.035925002,4.06210624,4.206888495,0
1502,4.316088193,4.210758215,3.802590928,0
1516,4.190937861,4.35776439,4.081867626,0
1519,4.371851638,4.338147709,4.183288547,0
1563,3.914931745,3.942286379,3.534903822,0
1578,4.067388118,4.091244427,3.973627966,0
1580,3.843999135,3.938378259,3.621343756,0
1583,4.177959111,4.207915231,4.22954306,0
1589,3.924258373,4.047518783,3.81103679,0
1597,4.337129045,4.32627381,3.929700959,0
1620,3.911504237,3.794529013,4.200168288,0
1631,4.157873298,4.218612058,4.354804934,1
1632,3.955637473,4.001665491,3.964391177,1
1636,3.595551965,3.695725025,3.729599395,1
1638,4.065562057,3.887131954,4.368254667,1
1639,3.966312643,4.101293254,3.63990255,1
1642,3.658028969,3.741448017,4.172986539,1
1643,3.964711196,4.045956934,3.64593569,1
1649,4.257881428,4.343369321,3.965447077,1
1650,3.657635466,3.51835637,4.38527555,1
1659,3.986763668,3.957823539,4.068718817,1
1666,3.60549671,3.519341926,4.321669937,1
1674,3.727949959,3.861114841,3.746160902,1
1675,4.213411271,4.376470721,3.696015673,1
1683,3.991623734,4.194270479,4.042196173,1
1690,3.650837033,3.621777694,3.778325217,1
1722,3.974655941,3.995777513,4.040979159,1
1725,3.801523927,3.695586854,4.249280253,1
1730,3.871950727,3.613149922,4.142754266,1
1751,3.619149302,3.832650016,3.576627155,1
1753,4.188381376,4.369361948,3.982193666,1
1754,3.839869493,3.788741602,4.163680511,1
1763,3.642100231,3.636520812,3.857664129,1
1778,3.768402782,3.747314132,4.126950397,1
1783,3.748738763,3.549149102,4.19059995,1
1788,4.307351392,4.144447853,4.280662964,1
1805,3.615300857,3.595796436,3.805130146,1
1806,4.22456396,3.964475825,4.249413406,1
1817,4.012748602,3.604272045,4.121338019,1
1818,4.375924697,4.274605124,4.30613903,1
1830,3.577123323,3.578796245,3.513406352,1
1837,3.756941463,3.633342021,4.404761086,1
1853,3.641482114,3.605229617,4.046246671,1
1866,3.827874073,3.556576191,4.386107754,1
1889,3.76494784,3.689050876,4.278117088,1
1898,3.9302698,3.96905993,4.00737147,1
1900,4.142338063,4.231649036,3.600629223,1
1908,3.763711606,3.773724767,3.682936104,1
1909,3.717274789,3.607123774,4.248774274,1
1912,4.186190103,4.157116668,4.084477415,1
1914,3.688592772,3.772224133,4.02703543,1
1915,3.673085828,3.739820581,3.870549296,1
1917,4.123909421,3.750171108,4.311859261,1
1922,3.842622302,3.849922175,4.217257079,1
1923,3.759076154,3.856961863,4.16986145,1
1925,3.860124196,4.090618288,3.932233519,1
1926,3.887064168,3.973669395,3.546920834,1
1929,3.698059998,3.598367452,3.827876586,1
1931,3.665585261,3.564466763,3.843138524,1
1932,3.698818714,3.69335864,3.691686886,1
1934,3.554874527,3.636611759,3.776835241,1
1939,3.872877475,3.984592717,3.686535216,1
1940,4.056460044,3.987087653,3.662834073,1
1945,3.697076669,3.936173656,3.552860767,1
1948,4.195629038,4.158605059,4.072184777,1
1960,3.996202603,4.19001431,3.5851103,1
1968,3.616199313,3.763821107,3.999379658,1
1972,3.89661541,3.929273887,3.602840886,1
1977,4.030222205,3.966470549,4.134237832,1
1979,3.73915923,3.509683999,4.2149349,1
1993,3.581477578,3.743464603,3.821743582,1
1994,3.591955568,3.594336903,3.943940286,1
2008,3.810288163,3.574780562,4.291959621,1
2016,3.67544599,3.746529709,3.917268511,1
2034,3.692160878,3.705462531,3.961874595,1
2036,3.504729864,3.518555755,4.03830812,1
2068,3.862427776,3.770862544,4.292323128,1
2089,3.958390281,4.203276033,3.539046196,1
2092,3.733736772,3.694699242,3.670708711,1
2096,3.678339397,3.648157722,3.613728765,1
2099,3.656174617,3.566474605,3.997463593,1
2116,4.004068382,3.845246248,3.943116072,1
2130,4.22557558,4.094809745,4.185007546,1
2169,3.540912448,3.68206803,4.121540411,1
2174,4.017412344,4.161039654,4.034059224,1
2176,4.157002275,4.261931063,3.955509906,1
2178,3.942687014,3.691116434,4.25084879,1
2179,4.099581659,4.220701228,4.050193311,1
2180,3.957659857,4.191117049,3.703066098,1
2187,4.009040755,3.930833987,4.117143716,1
2189,3.774723696,3.528078135,4.258150872,1
2191,3.668001148,3.70702438,3.857622852,1
2196,3.738372223,3.716991004,3.781061501,1
2208,3.725337749,3.771144131,3.680709795,1
2211,3.720561699,3.547196354,4.239134034,1
2227,3.724242112,3.652181275,4.070167517,1
2251,3.873607899,4.10495564,3.512323822,1
2254,3.528382926,3.63202678,3.537199371,1
2257,3.886698956,3.776459314,4.305819464,1
2276,3.848493988,3.881952318,4.062380759,1
2298,3.823688707,3.915370285,3.839086694,1
2315,3.636032222,3.581689076,4.000687215,1
2323,3.725140568,3.722801151,3.784803086,1
2395,3.9452435,3.892245129,3.810839724,1
2409,3.765397068,3.799645685,4.099188102,1
2411,3.628082427,3.518605601,4.070216783,1
2417,3.841358633,3.86389049,3.669286642,1
2421,3.682524763,3.831533286,4.104535506,1
2424,3.963109749,4.118196375,3.884315932,1
2426,3.777504796,3.77213406,4.017886522,1
2433,4.112250922,3.785986067,4.326695112,1
2437,3.663815782,3.709037468,3.913815867,1
2438,4.295777766,4.316614134,3.82863156,1
2439,4.258414672,4.240226961,4.059980019,1
2442,4.029547505,3.94442452,4.092863359,1
2446,4.160289185,4.095178782,3.901523229,1
2449,4.02817153,3.913511982,4.306618379,1
2465,4.060617976,4.025723734,3.681861564,1
2467,3.714240785,3.55499248,4.23620601,1
2479,3.86824288,3.837344308,4.336069047,1
2489,3.97774567,3.81889158,4.047963007,1
2497,3.837116685,3.72311597,3.801758724,1
2501,3.975076878,4.146750399,3.793404737,1
2503,4.055139793,3.839785899,4.208819206,1
2527,4.320499031,4.206077916,4.224142395,1
2528,3.597714947,3.556333956,3.809970239,1
2534,3.659320929,3.725234872,3.650145972,1
2536,4.159389871,4.263396717,3.651084697,1
2543,4.255156054,4.237694423,4.007656416,1
2549,3.604091586,3.54497601,4.280425953,1
2557,3.8769231,3.653621569,4.165826929,1
2568,4.277602029,4.318419093,3.862227265,1
2570,3.703313567,3.782874613,4.142487961,1
2572,3.705870052,3.799068518,3.527382038,1
2585,4.026457776,3.707319959,4.338681499,1
2587,4.161160208,4.141745662,3.595923614,1
2596,3.86723126,3.878804134,4.397044899,1
2619,4.211866406,4.299090121,3.549747662,1
2621,3.838773857,3.869841431,3.543609332,1
2639,3.892233721,3.814025888,4.28072954,1
2654,3.966480675,3.945267534,3.80076807,1
2661,3.55276727,3.516095799,4.129917034,1
2665,3.937349429,3.953722155,3.691945202,1
2683,3.76542536,3.776459314,3.774453143,1
2685,3.93718054,3.865792517,4.193878165,1
2692,3.966592982,3.904335028,3.898134498,1
2699,3.820401797,3.879871893,3.761201807,1
2700,3.903132647,3.880572364,3.707481434,1
2706,3.931562616,4.168399407,4.054338348,1
2708,3.95656422,4.040228989,3.786118633,1
2712,3.56883575,3.770677151,3.946985484,1
2717,3.694717364,3.593429176,4.382472691,1
2722,3.597658365,3.594820499,4.110245085,1
2731,3.636088804,3.884466492,3.536424423,1
2734,4.366261148,4.341409577,4.144310818,1
2735,3.578021779,3.610795781,3.867561354,1
2762,4.031261259,4.171131331,3.889424993,1
2764,4.228412405,4.224509655,3.829061643,1
2782,4.166862147,3.940417582,3.921754418,1
2785,4.21487212,4.110711569,4.057822949,1
2805,4.082333527,4.360726306,3.946552738,1
2811,3.771408496,3.83274796,3.849685632,1
2823,3.759918886,3.68439069,4.335625649,1
2828,3.886643231,3.781812975,4.163700484,1
2843,3.913836108,3.823706552,4.253254855,1
2851,3.634487357,3.524762049,4.300922116,1
2919,3.899621124,4.017046991,3.562784622,1
2925,3.741940329,3.637088359,3.786387601,1
2931,3.592265055,3.522060732,3.932927244,1
2937,4.126241292,3.973591565,4.095346653,1
2951,4.01258057,3.820763,4.28157639,1
2956,3.82239589,3.79769731,3.907825336,1
2975,3.736096934,3.639146047,4.343505614,1
2998,3.626003461,3.534030826,4.39204236,1
3008,3.605636451,3.551850418,4.115105151,1
3024,3.971621936,4.210913875,3.615638172,1
3033,3.633448303,3.617330885,4.048824504,1
3047,4.096126718,4.188366761,3.865221865,1
3050,3.571785738,3.560577882,4.335128991,1
3068,3.984207183,4.148350726,3.794443327,1
3079,3.711487976,3.904102412,3.884076258,1
3082,3.982128217,4.077506979,3.570041433,1
3083,4.026486067,4.057007932,3.890918964,1
3086,3.984656411,3.729144741,4.060444722,1
3093,3.713314037,3.844770522,3.562823236,1
3095,3.834475326,3.847582025,4.334234206,1
3097,3.995162691,3.890328235,4.127190071,1
3099,4.240548423,4.089820749,4.245175162,1
3105,4.170373671,4.238116804,4.071622873,1
3106,4.031093228,4.00008965,4.109281061,1
3140,3.80301221,3.778689278,3.622016176,1
3152,4.007608197,3.895385442,4.045667458,1
3154,4.04196472,4.002757736,3.801194158,1
3156,3.759750854,3.604723285,4.124598924,1
3161,4.243694735,4.08188995,3.982806167,1
3191,3.773487462,3.648845075,4.089985933,1
3217,4.203017297,4.236529595,3.696032983,1
3223,3.712134385,3.595113455,3.868163203,1
