rowId,12,14,16,18,8,label
8,3.874816686,3.857440242,3.972623301,3.775995776,3.962699854,1
12,3.894505329,3.908403143,3.91082922,3.865414533,3.962699854,1
16,3.79144935,3.915954904,3.818971404,3.80101706,3.886023374,1
36,3.963053948,3.962659408,3.879681379,3.930035553,3.962699854,1
46,3.909597276,3.932437045,3.858241955,3.872504163,3.959505001,1
58,3.894151737,3.925911588,3.852740518,3.970864797,3.962699854,1
303,3.917617384,3.959503906,3.926670122,3.9467377,3.881408586,1
304,3.860303345,3.871716595,3.785784795,3.975511378,3.93568165,1
319,3.820990349,3.862740262,3.79518578,3.956893116,3.820016126,1
321,3.867568052,3.880248706,3.897512506,3.931201191,3.822106585,1
330,3.87756506,3.917701154,3.891024047,3.943624011,3.822836274,1
347,3.869368156,3.922281228,3.954306752,3.940414516,3.856007529,1
348,3.844038115,3.912002867,3.916508645,3.923648499,3.875610518,1
