rowId,1,17,19,23,27,31,label
114,3.0,2.996470763,3.048152287,3.109195308,3.12642621,3.007386974,0
138,3.0,2.989505657,3.043336037,3.110768898,3.125644428,3.007679045,0
143,3.0,2.989304353,3.036207988,3.105687908,3.125553523,3.007153318,1
145,3.0,3.076891571,3.075797559,3.103659304,3.115772154,2.999442653,1
154,3.0,3.169249685,3.145922153,3.087051294,3.157770226,3.029759587,0
168,3.0,3.007280769,3.046283582,3.108835088,3.12642621,3.007386974,0
205,3.0,3.007280769,3.046283582,3.16459326,3.173696768,3.121917614,1
237,3.0,3.05919698,3.076857134,3.180310201,3.103936333,2.980341232,1
284,3.0,3.089754874,3.0734087,3.086539403,3.099609259,2.988928109,1
321,3.0,3.007280769,3.07298487,3.0750503,3.155715775,3.08834896,1
334,3.0,3.022841541,3.078205684,3.148629853,3.155515784,3.048257395,1
