rowId,12,14,16,24,6,label
8,3.874816686,3.857440242,3.972623301,3.786454542,3.913227413,1
36,3.963053948,3.962659408,3.879681379,3.861880133,3.913227413,1
46,3.909597276,3.932437045,3.858241955,3.805591862,3.905128419,1
48,3.878079376,3.903041852,3.906476613,3.844903756,3.86380122,1
58,3.894151737,3.925911588,3.852740518,3.899878173,3.912253098,1
241,3.78389534,3.863414252,3.79193346,3.873462793,3.793569342,1
288,3.809498611,3.842397992,3.816301589,3.813336686,3.893111866,1
303,3.917617384,3.959503906,3.926670122,3.906482018,3.811614469,1
304,3.860303345,3.871716595,3.785784795,3.913690927,3.843705972,1
347,3.869368156,3.922281228,3.954306752,3.94919956,3.780030422,1
348,3.844038115,3.912002867,3.916508645,3.940002582,3.815329045,1
349,3.787238391,3.860748925,3.860588156,3.889211753,3.825762336,1
