rowId,12,16,22,label
11,3.963053948,4.000049582,4.055910615,0
13,3.963053948,4.000049582,4.055910615,0
14,3.963053948,4.000049582,4.055910615,1
25,3.963053948,4.000049582,4.055910615,0
28,3.963053948,4.000049582,4.023480913,1
30,3.963053948,4.000049582,4.055910615,1
31,3.963053948,4.000049582,4.055910615,0
51,3.963053948,4.000049582,4.055910615,0
56,3.963053948,4.000049582,3.983051442,1
67,3.963053948,4.000049582,4.055910615,0
69,3.963053948,4.000049582,4.055910615,0
70,3.963053948,4.000049582,4.055910615,1
80,3.963053948,4.000049582,4.055910615,1
81,3.963053948,4.000049582,4.055910615,0
101,3.949762106,4.000049582,4.055910615,1
105,3.963053948,4.000049582,4.055910615,1
129,3.963053948,4.000049582,4.055910615,1
130,3.963053948,4.000049582,4.055910615,0
132,3.963053948,4.000049582,4.055910615,0
134,3.963053948,4.000049582,4.055910615,0
149,3.963053948,4.000049582,4.038188561,1
173,3.963053948,4.000049582,4.055910615,1
175,3.963053948,4.000049582,4.055910615,1
182,3.963053948,4.000049582,4.055910615,0
186,3.963053948,4.000049582,4.055910615,0
200,3.963053948,4.000049582,4.055910615,0
214,3.963053948,4.000049582,4.055910615,0
216,3.963053948,4.000049582,4.055910615,0
222,3.963053948,4.000049582,4.055910615,0
228,3.963053948,4.000049582,4.055910615,0
244,3.963053948,4.000049582,4.055910615,0
312,3.963053948,4.000049582,4.055910615,1
320,3.963053948,3.992412294,4.055910615,1
