rowId,1,21,23,25,label
5,3.0,3.054797321,3.125670606,3.109808201,0
9,3.0,2.983989881,3.108835088,3.113918373,0
102,3.0,2.983989881,3.108835088,3.139995351,0
106,3.0,2.983989881,3.108835088,3.139995351,0
114,3.0,2.985437294,3.109195308,3.140034683,0
138,3.0,2.988583005,3.110768898,3.139012056,0
143,3.0,2.978219528,3.105687908,3.13822542,1
145,3.0,2.990879567,3.103659304,3.129395433,1
152,3.0,3.032507162,3.098237054,3.150988587,0
154,3.0,3.028357912,3.087051294,3.123043349,0
156,3.0,2.992249784,3.065570842,3.176455922,0
161,3.0,3.007051994,3.15130306,3.101804181,1
168,3.0,2.983989881,3.108835088,3.139995351,0
224,3.0,2.983989881,3.108835088,3.139995351,0
230,3.0,2.983989881,3.108835088,3.139995351,0
246,3.0,2.983989881,3.108835088,3.139995351,0
248,3.0,2.983989881,3.108835088,3.139995351,0
259,3.0,3.001532526,3.127376908,3.056552954,1
276,3.0,2.997074494,3.044564363,3.073327963,1
284,3.0,2.978586206,3.086539403,3.110398177,1
332,3.0,3.01492592,3.141994232,3.054488035,1
334,3.0,2.996785011,3.148629853,3.126956862,1
344,3.0,3.006144948,3.132192473,3.134036585,1
349,3.0,3.00743797,3.064850403,3.098716635,1
