rowId,11,12,20,28,3,36,43,51,52,60,label
50,15.0,15.0,16.0,16.0,15.0,15.0,14.0,16.0,14.0,16.0,2
180,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,14.0,1
434,14.0,16.0,16.0,16.0,14.0,16.0,15.0,16.0,16.0,15.0,1
816,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
839,15.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
1109,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
1118,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1122,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,1
1152,16.0,16.0,15.0,15.0,16.0,14.0,15.0,16.0,16.0,14.0,1
1199,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,1
1225,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1323,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1591,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1607,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
1704,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,1
1854,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,1
1861,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
1867,16.0,16.0,16.0,14.0,14.0,16.0,16.0,16.0,15.0,15.0,1
1898,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
2008,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,1
2064,16.0,16.0,16.0,16.0,15.0,16.0,14.0,16.0,16.0,16.0,1
2088,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,1
2256,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
2277,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
2317,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2351,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2483,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,14.0,1
2484,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,14.0,1
2506,14.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,1
2564,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
2600,16.0,16.0,15.0,15.0,14.0,16.0,16.0,16.0,14.0,16.0,1
2625,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2703,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2847,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,1
2864,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2973,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,1
3225,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,15.0,1
3543,16.0,15.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,1
3710,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,14.0,1
3723,15.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,1
3743,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3810,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
