rowId,14,16,18,20,24,28,label
11,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
14,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.002950684,1
25,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
30,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,1
67,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
75,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
80,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,1
81,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
101,4.00461534,4.000049582,3.995918016,4.087690593,4.026146455,3.985516664,1
105,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,1
129,4.00461534,4.000049582,3.998712353,4.087690593,3.9751136,4.027556267,1
173,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,1
175,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,1
214,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
216,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
222,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
228,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,0
312,4.00461534,4.000049582,4.02290332,4.087690593,4.043935346,4.079302659,1
320,4.001980649,3.992412294,4.011949522,4.087690593,4.043935346,4.068883922,1
335,4.00461534,3.981943383,4.02290332,4.084017428,4.043935346,4.063761377,1
