rowId,0,1,label
30,1.760146957,1.642135561,0
280,1.921215631,1.593832998,0
421,1.442994197,1.893176329,0
537,1.809968212,1.541652463,0
561,1.728776064,1.561749423,0
649,1.712387077,1.49404848,0
667,1.830536936,1.576910318,0
721,1.688909914,1.439405876,0
729,1.509995923,1.687970773,0
774,1.631289907,1.656944099,1
782,1.724973425,1.606526712,1
818,1.933235629,1.923487895,1
824,1.696374484,1.647424324,1
831,1.708770876,1.668931735,1
835,1.515863455,1.679156394,1
843,1.662235158,1.630148947,1
856,1.932767774,1.77012057,1
879,1.64734823,1.91396335,1
885,1.858054887,1.4933499,1
892,1.922812669,1.553991775,1
896,1.848850988,1.779640003,1
931,1.674209425,1.82476999,1
940,1.913796791,1.791981019,1
946,1.846972639,1.696079585,1
953,1.814993605,1.739446083,1
957,1.668011229,1.63226343,1
965,1.772166955,1.556107962,1
1001,1.834716322,1.932296821,1
1007,1.78658251,1.471131641,1
1014,1.897829928,1.486994524,1
1018,1.703888302,1.764831806,1
1026,1.888954759,1.739093385,1
1045,1.84218265,1.497933268,1
1053,1.553573252,1.809609095,1
1062,1.806211303,1.775409333,1
1079,1.890080424,1.710535084,1
1106,1.802785059,1.476430628,1
1114,1.476130978,1.807845606,1
1123,1.941125841,1.797269783,1
1129,1.703371199,1.646013533,1
1136,1.700929912,1.727812166,1
1140,1.660733098,1.655886516,1
1148,1.753663827,1.562454819,1
1190,1.555029582,1.679156394,1
1197,1.558786491,1.783517976,1
1201,1.540188385,1.66681623,1
1209,1.604428712,1.587135147,1
1251,1.574141273,1.694670498,1
1258,1.629175767,1.767653389,1
1262,1.493895388,1.68691302,1
1270,1.585974832,1.616398843,1
1283,1.901678298,1.692554311,1
1323,1.838520016,1.642840957,1
1331,1.926333892,1.583608169,1
1334,1.466351758,1.619218722,1
1358,1.491573702,1.640021078,1
