rowId,1,3,label
1697,2.482454633,2.368095198,1
1775,2.418151568,2.451929338,1
1834,2.626764032,2.362702522,1
1874,2.612521613,2.529631806,1
1995,2.664885841,2.452825454,1
2117,2.481780791,2.589517139,1
2230,2.556618428,2.533450619,1
2258,2.659969193,2.440478223,1
2311,2.563276264,2.633381564,1
2334,2.399020793,2.600610073,1
2584,2.663424992,2.449684387,1
2595,2.63300093,2.574706587,1
2615,2.409948868,2.49835828,1
2672,2.646120278,2.556167766,1
2793,2.504535397,2.408556245,1
2813,2.566731205,2.46667065,1
2989,2.636681343,2.389631282,1
3020,2.403207016,2.400866689,1
3045,2.558669103,2.371422678,1
3182,2.607773855,2.427633003,1
3370,2.625190876,2.556474016,1
3393,2.575833219,2.416545395,1
3659,2.58094619,2.592228123,1
3668,2.631146578,2.532623742,1
3699,2.439277293,2.408845186,1
3758,2.490657334,2.388238506,1
