rowId,0,1,2,4,5,label
1667,2.625160495,2.526559579,2.297775919,2.266089203,2.63335112,1
1715,2.313448381,1.991347107,2.012449059,2.223433539,2.301888393,1
1756,2.673071802,2.560101661,2.309947146,2.044072458,2.745339376,1
1907,2.369441113,2.001993985,2.061405935,2.280313484,2.351973593,1
1918,2.748113607,2.568389235,2.491640181,2.55834263,2.759971008,1
1966,2.596298262,2.435231668,2.399465742,2.636112339,2.559067453,1
1992,2.799488381,2.597773385,2.56068509,2.629993723,2.763910293,1
2041,2.408693749,2.208302869,2.184488538,2.47414508,2.438637871,1
2104,2.787366244,2.436749099,2.434318756,2.463496911,2.743651111,1
2263,2.749845341,2.555916295,2.501257007,2.651607872,2.787546006,1
2282,2.744072894,2.642327558,2.511144052,2.635365049,2.838193961,1
2310,2.679421493,2.449699557,2.458189857,2.680706376,2.679497035,1
2373,2.58359888,2.258306934,2.289619501,2.533810899,2.547249597,1
2453,2.556468381,2.668059586,2.405932636,2.569635014,2.608027143,1
2499,2.18068211,2.106076032,2.094312322,2.733930039,2.199466973,1
2533,2.569745008,2.4141068,2.435480961,2.829591764,2.606338878,1
2555,2.671340068,2.573501348,2.485842276,2.670711013,2.721140909,1
2767,1.79508268,1.627300846,1.793674796,2.742745772,1.780777211,1
2810,2.777553084,2.786159437,2.506327331,2.595584019,2.830878145,1
2872,2.388490186,2.039749725,2.131007023,2.422793937,2.337904716,1
2891,2.769471659,2.40604384,2.40627981,2.42985454,2.738586316,1
2894,2.811033274,2.608139067,2.441898008,2.186006043,2.842133246,1
2896,2.027712277,1.791106232,1.88224369,2.368969006,2.018259845,1
2924,2.696161588,2.239738552,2.340223926,2.420053873,2.647419997,1
2934,2.777553084,2.596958944,2.377751147,2.057449237,2.814558248,1
3056,2.631510186,2.39553756,2.398237951,2.657875375,2.613091938,1
3092,2.79313869,2.537263039,2.499301635,2.533547486,2.772351619,1
3134,2.723869331,2.534256468,2.233991099,1.749256484,2.743088356,1
3145,2.568013274,2.615864248,2.363785455,2.608010222,2.613654693,1
3169,2.593412039,2.598897312,2.330133998,2.432417086,2.698630707,1
3194,2.764276457,2.570355036,2.526709195,2.599102868,2.746464887,1
3232,2.724446576,2.366518622,2.439745875,2.579478628,2.699756217,1
3250,2.81796021,2.614853485,2.609885076,2.82266573,2.824125084,1
3317,2.468727194,2.537515087,2.372977277,2.844780937,2.52867868,1
3338,2.664990376,2.551252552,2.344585035,2.368373464,2.687938361,1
3348,2.378099783,2.157933592,2.071387425,2.204888719,2.395305732,1
3350,2.782748286,2.787789175,2.353846815,1.887104311,2.838756716,1
3373,2.468727194,2.54529685,2.335143982,2.643006878,2.568071534,1
3532,2.638437122,2.379075577,2.42149603,2.769064128,2.607464388,1
3547,2.76831717,2.738683566,2.572941143,2.770157863,2.844384266,1
3562,2.84278173,2.567742826,2.576399773,2.693284328,2.83594294,1
3569,2.269000543,2.156248129,1.860138195,1.453469892,2.345220532,1
3571,2.803529094,2.583614982,2.529703467,2.614523958,2.806679677,1
3591,2.689811897,2.635837755,2.478448418,2.777564911,2.708760298,1
3616,2.706551992,2.439557632,2.420543705,2.433215914,2.698067952,1
3621,2.791406956,2.439249002,2.225205044,1.503214791,2.804991412,1
3631,2.274772989,2.201616742,2.018438478,2.081932294,2.340155737,1
3638,2.393685388,2.071775234,2.190961553,2.531279847,2.362103184,1
3655,2.127575602,2.138465896,2.03622484,2.548241329,2.131936366,1
3696,2.328456742,2.335364136,2.081025239,2.13040594,2.42513175,1
3737,2.48315831,2.327779553,2.22957927,2.489225451,2.468463889,1
3748,2.730796267,2.545156252,2.316392177,2.06520273,2.758282743,1
