rowId,0,3,label
7,2.583398962,2.280577265,0
9,2.387603505,2.217184039,0
10,2.278238059,2.183333704,0
26,2.249568763,2.264575461,0
35,2.705428147,2.238107278,0
43,2.186675717,2.598768993,0
49,2.422534315,2.608616147,0
63,2.478465824,2.443056021,0
87,2.15558624,2.485526007,0
90,2.368256128,2.074990735,0
93,2.708769966,2.665239305,0
97,2.607811835,2.528606176,0
111,2.381412345,2.55445561,0
119,2.174465763,2.426440227,0
141,2.456585699,2.095323783,0
145,2.030169506,2.098408009,0
155,2.721926183,2.493526909,0
156,2.699623934,2.669546751,0
158,2.643622071,2.27565107,0
159,2.324636587,2.72001288,0
170,2.048144978,2.299644257,0
180,2.425242948,2.497215606,0
187,2.491657217,2.590767615,0
190,2.174465763,2.426440227,0
204,2.140421414,2.126708641,0
209,2.611505425,2.222724224,0
216,2.312957806,2.510142703,0
217,2.314013118,2.370433914,0
221,2.698568622,2.675700925,0
222,2.233914976,2.289806146,0
226,2.048144978,2.299644257,0
232,2.642285343,2.435055119,0
235,2.567358228,2.527375341,0
242,2.424539407,2.393817871,0
247,2.571966421,2.427668206,0
264,2.720870871,2.134709543,0
265,2.408146902,2.606154477,0
268,2.174465763,2.426440227,0
285,2.47171183,2.139635738,0
293,2.52774887,2.405512229,0
294,2.729243009,2.627081524,0
298,2.249498409,2.29596032,0
312,2.406810174,2.654777686,0
314,2.262900865,2.13717502,0
320,2.030169506,2.098408009,0
329,2.44501245,2.619694612,0
330,2.220547697,2.486139997,0
338,2.186580739,2.507681985,0
351,2.030169506,2.098408009,0
353,2.160050208,2.475059628,0
373,2.519482264,2.207336409,0
380,2.378563004,2.422746771,0
392,2.15253639,2.487367976,0
400,2.306450052,2.208564388,0
401,2.625646599,2.161177726,0
409,2.073595574,2.370433914,0
417,2.25259399,2.359967535,0
431,2.30778678,2.672007469,0
435,2.27440376,2.214104573,0
437,2.037908457,2.347659187,0
446,2.710212225,2.540300058,0
466,2.250975845,2.360586284,0
479,2.584806044,2.547685543,0
480,2.180663959,2.245494191,0
498,2.048144978,2.299644257,0
499,2.15854463,2.356892828,0
501,2.3046912,2.476906356,0
502,2.552759752,2.452903651,0
522,2.033353029,2.068232091,0
523,2.597364251,2.537837913,0
546,2.35773819,2.256574559,0
555,2.652732927,2.377816067,0
569,2.488983762,2.309501406,0
574,2.258151963,2.183333704,0
578,2.612595913,2.243647463,0
579,2.255056383,2.03067878,0
583,2.680346911,2.353813361,0
592,2.183808787,2.670160741,0
596,2.077823855,2.366740458,0
618,2.501436437,2.442442031,0
627,2.556347811,2.417206587,0
635,2.514627831,2.187641149,0
636,2.6046459,2.403665501,0
641,2.178880482,2.412285152,0
648,2.120979059,2.399358055,0
659,2.617133753,2.479985823,0
666,2.278765714,2.511989431,0
668,2.048144978,2.299653776,0
671,2.030158953,2.09839849,0
672,2.662265907,2.526144506,0
674,2.331249872,2.311348134,0
679,2.121119767,2.063948444,0
681,2.636410776,2.375974098,0
686,2.115343696,2.259649267,0
691,2.048144978,2.299644257,0
703,2.30873656,2.674468186,0
716,2.030169506,2.098408009,0
723,2.11069329,2.310734145,0
739,2.488209867,2.367968437,0
745,2.113841636,2.534760826,0
748,2.148448817,2.314427601,0
749,2.158031045,2.361200274,0
761,2.639049055,2.702164348,0
789,2.21861296,2.619694612,1
802,2.058662916,2.412899141,1
850,2.14159281,2.537222495,1
911,2.561870608,2.568611161,1
924,2.406880528,2.511375441,1
985,2.111632517,2.469524204,1
1033,2.377789108,2.508909964,1
1046,2.160472332,2.510756692,1
1094,2.55719206,2.667086033,1
1107,2.276514383,2.628309503,1
1168,2.107970586,2.497834355,1
1216,2.058662916,2.613539962,1
1277,2.045232319,2.564302954,1
1319,2.080877223,2.678780392,1
1351,2.311163777,2.598153099,1
