rowId,1,23,25,27,31,label
22,3.0,2.996427676,2.988469622,3.086337141,3.007094904,1
114,3.0,3.109195308,3.140034683,3.12642621,3.007386974,0
138,3.0,3.110768898,3.139012056,3.125644428,3.007679045,0
143,3.0,3.105687908,3.13822542,3.125553523,3.007153318,1
145,3.0,3.103659304,3.129395433,3.115772154,2.999442653,1
152,3.0,3.098237054,3.150988587,3.111190546,3.007386974,0
154,3.0,3.087051294,3.123043349,3.157770226,3.029759587,0
156,3.0,3.065570842,3.176455922,3.154952173,2.971287041,0
168,3.0,3.108835088,3.139995351,3.12642621,3.007386974,0
259,3.0,3.127376908,3.056552954,3.146352568,3.030557913,1
284,3.0,3.086539403,3.110398177,3.099609259,2.988928109,1
332,3.0,3.141994232,3.054488035,3.16338815,3.052326913,1
334,3.0,3.148629853,3.126956862,3.155515784,3.048257395,1
344,3.0,3.132192473,3.134036585,3.151425063,3.036282498,1
