rowId,12,18,24,6,label
8,3.874816686,3.775995776,3.786454542,3.913227413,1
36,3.963053948,3.930035553,3.861880133,3.913227413,1
46,3.909597276,3.872504163,3.805591862,3.905128419,1
50,3.779170066,3.810150548,3.872200801,3.779685352,1
58,3.894151737,3.970864797,3.899878173,3.912253098,1
119,3.963053948,3.831291697,3.775010182,3.913227413,1
127,3.930587779,3.924542687,3.898149417,3.878984297,1
149,3.963053948,3.886284233,3.979228038,3.913227413,1
241,3.78389534,3.875713658,3.873462793,3.793569342,1
288,3.809498611,3.774638527,3.813336686,3.893111866,1
303,3.917617384,3.9467377,3.906482018,3.811614469,1
304,3.860303345,3.975511378,3.913690927,3.843705972,1
341,3.929109122,3.919944008,3.942889603,3.892563814,1
347,3.869368156,3.940414516,3.94919956,3.780030422,1
348,3.844038115,3.923648499,3.940002582,3.815329045,1
