rowId,0,3,label
42,1.845000367,1.632489932,0
69,1.890783965,1.409073909,0
169,1.888719073,1.38936913,0
266,1.841760174,1.799266615,0
326,1.790761543,1.842959821,0
397,1.707363794,2.014067746,0
407,1.825606169,2.028870129,0
509,1.743617261,1.577706839,0
588,1.749625501,1.364143205,0
617,1.749632537,1.364143205,0
650,1.921592025,1.68237063,0
657,1.749632537,1.364143205,0
676,1.952818692,2.004215357,0
687,1.657588269,1.874991986,0
729,1.509995923,1.861427102,0
762,1.355966177,1.617735146,1
871,1.580807324,1.966090893,1
872,1.51182513,1.998075462,1
884,1.49171441,1.796839214,1
891,1.653922821,1.409692658,1
899,1.339257078,1.77342194,1
1006,1.502010733,1.82144639,1
1013,1.66866904,1.490939176,1
1021,1.397439918,1.902074158,1
1067,1.556858788,1.870041993,1
1074,1.699804246,1.51678385,1
1082,1.356845603,1.857762203,1
1177,1.532442398,1.960522151,1
1184,1.588838244,2.015923994,1
1237,1.53530581,1.994362967,1
1238,1.462552636,1.879275634,1
1245,1.449713013,1.910070301,1
1298,1.50947882,1.942673619,1
1299,1.467442246,1.959903402,1
1306,1.416716941,1.892221769,1
1311,1.453863905,1.635583678,1
1317,1.401837049,1.669424494,1
1326,1.392128184,1.599886614,1
