rowId,0,1,2,3,4,5,label
1,5.147719641,5.125705335,4.988260706,4.945444087,4.409964346,5.192761112,0
4,5.16619147,5.486858189,5.316269063,4.523350689,4.952096128,5.299684573,0
10,5.305884676,5.28341442,5.345064448,4.646395575,4.900003421,5.291806002,0
16,5.466935935,5.189025071,5.448468282,4.822464446,4.874357913,5.374530995,0
21,5.002831232,4.955073225,4.897140034,4.752677894,4.456178943,5.007051944,0
24,5.109621493,5.177984689,5.33675062,4.39942966,5.042257683,5.086400407,0
36,5.008603679,4.951842897,4.849154723,4.823931787,4.364734683,5.016056025,0
37,5.008603679,5.006454123,5.018015412,4.646404896,4.631912375,4.967096335,0
48,5.579498643,5.552875008,5.634585389,4.887251122,4.97854619,5.543920267,0
49,5.294917028,5.119468437,5.076529648,5.064057658,4.410671551,5.226526416,0
55,5.475594605,5.591220574,5.39952977,5.04883966,4.696625981,5.538292716,0
58,5.664353607,5.521693088,5.618419467,5.018892333,4.888444761,5.594568222,0
59,4.864869759,4.827759053,4.908441138,4.467486562,4.653695452,4.821342776,0
60,4.720558595,4.692158165,4.737216688,4.392198148,4.553223584,4.71385656,0
62,5.419601873,5.279902896,5.38278056,4.844334743,4.80913466,5.360462119,0
65,5.431146767,5.602795058,5.56591039,4.80851406,4.973097557,5.510717719,0
75,5.633759641,5.642404292,5.549236387,5.101305736,4.784957964,5.666600869,0
76,4.71247717,4.70210291,4.707140168,4.491262271,4.459505959,4.703164214,0
77,5.252200923,5.28080221,5.220208367,4.86475634,4.663579151,5.300247328,0
80,5.65973565,5.49298278,5.310987111,5.441170813,4.37228489,5.701491682,0
88,5.339364866,5.267402523,5.345990539,4.815789512,4.797195198,5.290117737,0
94,4.805990804,4.917233469,4.881834616,4.385295523,4.684208367,4.807836654,0
100,5.427683299,5.437809162,5.193063156,5.183044056,4.436105184,5.466822824,0
105,5.456545531,5.338672054,5.315112106,5.12952208,4.575816942,5.429118236,0
110,4.781746529,4.808488537,4.900167537,4.393645516,4.694472869,4.790954003,0
113,5.29895774,5.293134551,5.24068905,4.854615447,4.687040053,5.256352434,0
114,5.139060971,5.426039213,5.307114846,4.649179794,4.868385318,5.17137642,0
